,qids
1231108,Q56289910
1231218,Q58972347
1234980,Q56486543
1235438,Q28137120
1236102,Q4778600
1236410,Q55819219
1237589,Q52714567
1239335,Q48471933
1239479,Q24235963
1242506,Q23896812
1242668,Q19605732
1243043,Q12969943
1243571,Q55375203
1245838,Q7859944
1247584,Q42367185
1248776,Q22913643
1251543,Q29274694
1253770,Q58545105
1256779,Q29245873
1258750,Q6170444
1259738,Q26234182
1261498,Q54860720
1264156,Q7323753
1264525,Q7680795
1270616,Q20503303
1278495,Q16841833
1283227,Q41187865
1284245,Q30069786
1286441,Q50718143
1288181,Q6850949
1289709,Q50810419
1290526,Q8062415
1291780,Q58923879
1291808,Q7182121
1294205,Q21544218
1296147,Q6950238
1296344,Q28469534
1296644,Q27662322
1297996,Q7933825
1302563,Q31213382
1306064,Q20744975
1306723,Q25414552
1307814,Q4760518
1309089,Q8064815
1309224,Q55584555
1309354,Q55584922
1311858,Q7668837
1313789,Q7436600
1314123,Q21285489
1316190,Q42320229
1317119,Q16886182
1317268,Q5606064
1318509,Q27995835
1318738,Q3193387
1320266,Q58495002
1325352,Q16129069
1328496,Q16193563
1329495,Q13534583
1330815,Q7945409
1332895,Q4351618
1334346,Q12962419
1341233,Q12962850
1341734,Q5982814
1342597,Q28055436
1344333,Q7926693
1348273,Q16687118
1349782,Q5224688
1350072,Q57245192
1351420,Q57313603
1354133,Q43901123
1355656,Q24521759
1360063,Q45391881
1365252,Q10311935
1367188,Q7488259
1368098,Q20684502
1369812,Q22112066
1375081,Q7409534
1376560,Q25999535
1377384,Q54007103
1377996,Q50413137
1380760,Q59306047
1381258,Q20676351
1382629,Q58478051
1383642,Q55081425
1383982,Q55767411
1384348,Q5107928
1385868,Q32540134
1388616,Q56877032
1389022,Q23892581
1389248,Q16245734
1390932,Q47191492
1391325,Q12389994
1392646,Q16729255
1395160,Q47035478
1396424,Q58231018
1398573,Q7547586
1402283,Q17379992
1404585,Q59554730
1411205,Q58795663
1411623,Q27971110
1412947,Q5232643
1413185,Q5536799
1416775,Q58012044
1417823,Q47162916
1419683,Q4761182
1430744,Q45330741
1432220,Q56485476
1433123,Q47810548
1434033,Q28078156
1435350,Q23664255
1437593,Q2964678
1437888,Q59554095
1439667,Q18218090
1441084,Q11170426
1441559,Q59197989
1442889,Q12522220
1445038,Q22956952
1446205,Q7970249
1446570,Q7364897
1447083,Q5372825
1447493,Q22111398
1452178,Q59203239
1453941,Q50824000
1456623,Q5248383
1456848,Q40750795
1457513,Q7608110
1461841,Q59491616
1462712,Q7613959
1464144,Q3313482
1466306,Q5225106
1468904,Q54560028
1470882,Q5101116
1474313,Q23894753
1474831,Q16875964
1481956,Q21130323
1482376,Q59204888
1482820,Q48988704
1483486,Q47485406
1483632,Q12403930
1484558,Q19975996
1485220,Q18218187
1487272,Q30122027
1487612,Q12962705
1488188,Q5225174
1489384,Q18206617
1494061,Q449821
1494376,Q16223419
1498271,Q53101342
1498593,Q30070262
1501419,Q444468
1503998,Q33190515
1504286,Q45292509
1504864,Q55761291
1505710,Q7563422
1510482,Q57515797
1510489,Q45488816
1511063,Q21063672
1514033,Q21329031
1514252,Q23900870
1515564,Q48472620
1520248,Q44411886
1520297,Q6384697
1521973,Q21266581
1524022,Q20090131
1525156,Q25588574
1526180,Q39919463
1527357,Q56477444
1528092,Q30505054
1528343,Q4730799
1529428,Q7938256
1534433,Q7331759
1535122,Q23761541
1537827,Q17486457
1537992,Q26924684
1538245,Q50560502
1539403,Q16244318
1541386,Q2370965
1542843,Q5657897
1543349,Q55092420
1547171,Q24702635
1551437,Q23907066
1554601,Q6397022
1557151,Q23418973
1557435,Q6302529
1560101,Q24055467
1561554,Q54821005
1562041,Q20687575
1564422,Q5048579
1570237,Q55065037
1571057,Q47035411
1572748,Q19560723
1573635,Q54849732
1578145,Q5125209
1578179,Q48700370
1578938,Q22277702
1587424,Q45421515
1589698,Q27767470
1590594,Q7407214
1591027,Q24174976
1592317,Q24963343
1593091,Q52905074
1594182,Q56289493
1594335,Q18393214
1596202,Q44370389
1596651,Q6967116
1597077,Q6846695
1599607,Q5225126
1600207,Q5083042
1600732,Q16211311
1604949,Q16491564
1606160,Q17489728
1610214,Q27913700
1610606,Q57775362
1614911,Q38460451
1615389,Q16336240
1616468,Q56036320
1617550,Q21547167
1618532,Q45402650
1620349,Q56877127
1620498,Q42948411
1622921,Q5107734
1623132,Q29860750
1626067,Q21642185
1626487,Q59387166
1626673,Q6771706
1629907,Q4980064
1632494,Q16204153
1633395,Q12798666
1634195,Q30348899
1634319,Q56877129
1635092,Q20684334
1639395,Q6255873
1639456,Q21934351
1640111,Q24565816
1640146,Q5296651
1640197,Q56559138
1641057,Q30122132
1644925,Q20685720
1648611,Q22774568
1655543,Q55475655
1655769,Q16226402
1659157,Q11998317
1661708,Q16196246
1662141,Q47120324
1662569,Q6991013
1664128,Q12970033
1664807,Q15059457
1668499,Q55761152
1671434,Q38132139
1672512,Q22103605
1677124,Q5924788
1678692,Q21175239
1679578,Q41516150
1680887,Q50555290
1683750,Q28870078
1685235,Q23762587
1685373,Q6121774
1689337,Q5292151
1692467,Q47006333
1693448,Q12970080
1700769,Q20508082
1702124,Q58147902
1704977,Q37996907
1705517,Q17371130
1706425,Q56816637
1713865,Q7554617
1718339,Q4788778
1718772,Q12965239
1720653,Q23908634
1721496,Q27663063
1721798,Q39188490
1722014,Q21964322
1722952,Q12964108
1723084,Q17040437
1723990,Q55956194
1726786,Q7609698
1727794,Q6173568
1731630,Q6159919
1733184,Q42852733
1734347,Q6384627
1734954,Q19873938
1737369,Q6211008
1738384,Q17305688
1738653,Q8971157
1739282,Q19873681
1741597,Q55464999
1742218,Q17313479
1743228,Q22959071
1744283,Q16197794
1744855,Q18205200
1745483,Q22277561
1745691,Q16194492
1746701,Q6767840
1747243,Q16442095
1748813,Q57531348
1748963,Q45419211
1748964,Q6813463
1750946,Q5257761
1751390,Q23008875
1754030,Q6186719
1757749,Q5819966
1758073,Q7860027
1759404,Q52224004
1759841,Q7704724
1761847,Q6146968
1767960,Q28076340
1768895,Q27915135
1770632,Q28086246
1771065,Q59557536
1775933,Q4977156
1776828,Q28709893
1778784,Q4961408
1781698,Q34367889
1782135,Q45042554
1782155,Q23682376
1783912,Q6169537
1790648,Q47129254
1794469,Q12967367
1798660,Q27783547
1800017,Q55154419
1805026,Q6498919
1808311,Q42605751
1808943,Q7383860
1809746,Q3850067
1810709,Q24937220
1812424,Q26703561
1820221,Q7608401
1822829,Q33133560
1823634,Q47708512
1824097,Q25189402
1826575,Q58495676
1826880,Q28530050
1827201,Q6228952
1832060,Q22095381
1838531,Q40476365
1841704,Q7282069
1843235,Q16195469
1843955,Q23871104
1845587,Q52270172
1845686,Q28791666
1847608,Q55956357
1850964,Q17090194
1851096,Q42603655
1853208,Q16217233
1855790,Q58610323
1859296,Q59306405
1862087,Q16218907
1863130,Q55433610
1864936,Q20736505
1865280,Q30121945
1867988,Q21872851
1868076,Q29014839
1868138,Q6363273
1869799,Q20744684
1870278,Q7369601
1871622,Q16732082
1873628,Q58226248
1875369,Q6257993
1876110,Q6864033
1877491,Q15431311
1878360,Q59209412
1879163,Q47501248
1880180,Q33086205
1880214,Q17305671
1880720,Q5110821
1880960,Q4210514
1881233,Q25190337
1882755,Q6285216
1884136,Q17105138
1890931,Q42303855
1891748,Q53724447
1892349,Q55281699
1892484,Q17371227
1892952,Q30595252
1893772,Q4722433
1897750,Q16218465
1899555,Q24088853
1900633,Q54552799
1901967,Q12683060
1903026,Q12485554
1903608,Q48976711
1905168,Q28086309
1906839,Q18733776
1908625,Q57314275
1909280,Q56479352
1909298,Q17297604
1910875,Q4773111
1913254,Q16143479
1918910,Q29033449
1919517,Q18685633
1919873,Q16838871
1922198,Q1688230
1922639,Q28025970
1924328,Q47087219
1925768,Q6770203
1925803,Q27525030
1925875,Q27679668
1929355,Q50345460
1932255,Q47491728
1932661,Q16213653
1933734,Q19958257
1933998,Q58198387
1934640,Q10514926
1935810,Q42696732
1936342,Q24061165
1939611,Q19560856
1941963,Q30347697
1942540,Q26844432
1944469,Q20685543
1947513,Q55693542
1950637,Q56461861
1950785,Q1697255
1950899,Q58918448
1951584,Q53330717
1951746,Q6742241
1952752,Q5678281
1953535,Q35160344
1958481,Q56289738
1961700,Q23664270
1962563,Q45371214
1964307,Q15983443
1971036,Q16195573
1972067,Q37994823
1976654,Q16980635
1978061,Q18223795
1981481,Q5693900
1981521,Q20577729
1981791,Q6848794
1984845,Q27454100
1985786,Q42704042
1988665,Q50362891
1989503,Q47035457
1989613,Q22023200
1992351,Q27662430
1993751,Q5981438
1994621,Q6139613
1999093,Q4724779
1999315,Q30122075
2002640,Q16928066
2005671,Q19620561
2005914,Q43392385
2008487,Q27469730
2015020,Q33528782
2026655,Q19267739
2030208,Q59252695
2042098,Q22097149
2045930,Q7000757
2046202,Q21170478
2048176,Q41675235
2050736,Q8018772
2053718,Q20631310
2061704,Q56513241
2064994,Q58756886
2066578,Q15917446
2069239,Q7147255
2070810,Q47512076
2073222,Q4667330
2074968,Q7029797
2076943,Q55363892
2078010,Q5531264
2079253,Q58803132
2081726,Q57283298
2083991,Q28113025
2089454,Q56525500
2094378,Q58235310
2097219,Q7045442
2107024,Q57412078
2109451,Q30068125
2109734,Q56191918
2110174,Q42649830
2112416,Q59202000
2113882,Q19663022
2113993,Q6233693
2114183,Q58437033
2114219,Q29643120
2115396,Q21005480
2116031,Q45458786
2117639,Q50223927
2120970,Q55386768
2121875,Q30223635
2123485,Q29913240
2126248,Q33125140
2127460,Q42500822
2129915,Q50365659
2130855,Q59189927
2131377,Q56460897
2133159,Q49476261
2136603,Q21005776
2136729,Q45366725
2146668,Q20684019
2150759,Q3183350
2154660,Q7794063
2158907,Q29466584
2159758,Q33027053
2161375,Q16570022
2163263,Q52833729
2167708,Q52150310
2169015,Q16591613
2169177,Q17561493
2177088,Q23770430
2177992,Q54920234
2182515,Q6483410
2183298,Q16203149
2190210,Q27541580
2190897,Q52617623
2191947,Q20278363
2195612,Q51754948
2196866,Q12967714
2198284,Q30501961
2200562,Q24238982
2201209,Q3701357
2203197,Q58008642
2204264,Q53870710
2206487,Q17371282
2210189,Q15047461
2212196,Q39784171
2212729,Q10368390
2214486,Q27526132
2214943,Q21062683
2217232,Q51048252
2217747,Q47347369
2218852,Q6377427
2219961,Q6485383
2221524,Q42867394
2222174,Q24455633
2226771,Q16666776
2230304,Q5374617
2235087,Q55760588
2237490,Q12968072
2240143,Q56951796
2240769,Q25345794
2242394,Q19666925
2253244,Q23765804
2253352,Q45417522
2259682,Q30070509
2259893,Q30505136
2260410,Q21621800
2262521,Q8001720
2263496,Q6283719
2266319,Q12969409
2266674,Q23620214
2279168,Q24572524
2283032,Q16200121
2284058,Q21592511
2300318,Q11463183
2301173,Q45601694
2302584,Q4670288
2307063,Q16567217
2308612,Q26236971
2315444,Q55106143
2316892,Q5106700
2320705,Q6525778
2321118,Q16209558
2321733,Q2966633
2321894,Q56249854
2322757,Q7327268
2323180,Q5524856
2331809,Q57799799
2333785,Q55624000
2337309,Q56289911
2339927,Q50401560
2341233,Q3084665
2343289,Q24890946
2345005,Q6272454
2345417,Q16173180
2345779,Q16193178
2349015,Q45533994
2351453,Q16215110
2355515,Q48563107
2359073,Q7143464
2361387,Q16091409
2362176,Q29405238
2363498,Q28599798
2368011,Q4404917
2370124,Q55286428
2377648,Q56923675
2379302,Q3302494
2388169,Q16212731
2397130,Q16567204
2400059,Q5299047
2400485,Q28555064
2401590,Q48778222
2402209,Q18385414
2405874,Q55138420
2407108,Q27524815
2407595,Q4242774
2408307,Q16727736
2409332,Q27671586
2414653,Q16730191
2415369,Q21393838
2416793,Q37369995
2419561,Q16550948
2419934,Q47491479
2422997,Q55584108
2424057,Q18157107
2426716,Q27531025
2431747,Q10293818
2434106,Q37841252
2438890,Q43302461
2440123,Q47163989
2443462,Q16213520
2447053,Q38640423
2447243,Q56254511
2447732,Q16208480
2448867,Q5112523
2449376,Q53855854
2450254,Q6162938
2453477,Q23660789
2455776,Q23583775
2457838,Q45526919
2461132,Q56250311
2462359,Q58096918
2462795,Q47819014
2466953,Q55758004
2467550,Q7288883
2474285,Q45466138
2475460,Q18416246
2479309,Q3165716
2488983,Q55657028
2490068,Q8018223
2492513,Q10473301
2497104,Q4751253
2502194,Q21284913
2505184,Q16199462
2510299,Q24088524
2510622,Q3369234
2511102,Q16197166
2511510,Q45356726
2512037,Q55608884
2519890,Q58918452
2522635,Q43384733
2530908,Q12962526
2531660,Q16567113
2545904,Q56222351
2553619,Q24874011
2554743,Q31189284
2559492,Q16193014
2560153,Q6759719
2560597,Q55889851
2564906,Q42602520
2565381,Q11815396
2565552,Q27927849
2566473,Q26465379
2571300,Q50776870
2578164,Q6504028
2578194,Q55238323
2580149,Q6828525
2581360,Q6381533
2582562,Q47509365
2584022,Q6775472
2585878,Q47090897
2586258,Q7026774
2588360,Q58325678
2591732,Q17712333
2594098,Q6551640
2594362,Q27049939
2595945,Q54577220
2597382,Q28839731
2600307,Q6961047
2602718,Q58333642
2605446,Q16019720
2605938,Q16193412
2606561,Q58065739
2607823,Q5495461
2610981,Q10308236
2612142,Q16190725
2620120,Q16206224
2622509,Q21546917
2630742,Q27975654
2631164,Q12423651
2632452,Q24248215
2633468,Q16662097
2635719,Q41675200
2636471,Q45552888
2637460,Q27913791
2638218,Q6199801
2638499,Q45380460
2641767,Q5982482
2642021,Q5068702
2642139,Q27453944
2650468,Q7403300
2658380,Q47141325
2658495,Q47090396
2660396,Q33273516
2663757,Q9204638
2665388,Q17099833
2666373,Q58322818
2671152,Q52540553
2676544,Q4801692
2682303,Q29642985
2682945,Q27975278
2695539,Q39016670
2697731,Q53952802
2698104,Q20029939
2700367,Q10506469
2703235,Q16198351
2703622,Q6447021
2707735,Q27541551
2710190,Q569184
2710414,Q29347612
2710566,Q17371077
2712656,Q50884813
2713182,Q56249721
2713891,Q16213590
2715295,Q27735019
2717440,Q19968666
2717759,Q22273837
2719637,Q27057923
2724240,Q49561207
2728829,Q4901037
2729755,Q16733346
2735988,Q5346709
2742063,Q55138292
2744249,Q11063652
2746972,Q43014250
2747667,Q24851793
2750840,Q24256430
2751361,Q12268894
2753004,Q18221323
2753222,Q57418900
2760201,Q4756106
2763589,Q5142019
2765082,Q6004546
2770267,Q26213687
2770853,Q5531247
2771347,Q23418964
2771483,Q21547770
2776742,Q24884140
2779180,Q6249598
2795022,Q11285320
2799034,Q4666509
2799426,Q23617197
2801865,Q56495708
2802593,Q7416608
2806112,Q7615336
2806857,Q16998576
2809603,Q52832925
2814291,Q20675964
2814611,Q16229648
2814636,Q55080783
2818577,Q56284029
2824641,Q27063514
2826986,Q37320753
2827817,Q4730752
2833712,Q37392117
2833929,Q53113575
2836610,Q58494643
2841704,Q6812894
2843804,Q28536817
2844996,Q39050444
2849516,Q6530640
2849731,Q22959211
2850349,Q16200694
2854616,Q20810853
2855646,Q55097302
2856659,Q21063607
2858856,Q29094577
2862675,Q30144552
2863316,Q56640178
2868363,Q27662941
2870961,Q4668146
2872500,Q7929369
2872948,Q2849493
2875703,Q6003132
2876378,Q13551334
2877103,Q26704352
2881932,Q42851805
2884739,Q6282372
2885762,Q43900957
2886450,Q4792180
2890656,Q6179160
2891590,Q7146890
2896119,Q57078520
2896303,Q6207878
2907390,Q22349938
2908000,Q7310615
2913073,Q7296638
2918061,Q23008204
2921329,Q21062507
2923047,Q42305983
2929300,Q18631763
2939131,Q12262690
2942456,Q45170194
2953325,Q26702549
2955324,Q28124181
2956314,Q45362758
2957865,Q22305582
2958837,Q2893323
2961948,Q24053493
2962759,Q56640483
2965876,Q4935759
2966543,Q56065292
2973294,Q56701702
2973313,Q45699147
2973838,Q45382461
2974617,Q50365960
2975572,Q22096303
2980030,Q55819527
2983225,Q6969590
2984569,Q51300638
2986746,Q50125103
2994034,Q2972233
2999332,Q5558112
3000464,Q19259338
3022783,Q21607869
3024161,Q54611092
3024508,Q6253630
3027148,Q7182010
3031528,Q56255028
3032572,Q6061942
3038379,Q25680812
3038537,Q5694045
3043481,Q16528461
3044794,Q5217961
3046621,Q45416282
3053041,Q7324538
3054464,Q7294007
3059491,Q19519972
3061244,Q7607044
3064647,Q7352798
3070536,Q7493057
3074096,Q17371087
3074696,Q56614292
3076082,Q5298416
3077660,Q55584512
3078164,Q29033519
3079059,Q24731045
3079449,Q18326285
3081876,Q49655514
3087764,Q48690630
3090003,Q58304088
3092024,Q58494788
3095173,Q30142891
3097166,Q16156152
3100165,Q43394079
3102646,Q23899572
3103750,Q57692276
3108943,Q5107856
3113395,Q38324843
3117018,Q19561479
3118084,Q16731555
3120678,Q5664440
3121233,Q19596770
3123938,Q2849109
3141338,Q22004129
3142437,Q1312565
3143586,Q58314825
3146545,Q5585558
3147773,Q6184207
3148779,Q6100775
3152927,Q5882072
3154979,Q7150020
3158009,Q55057521
3160937,Q6199328
3164677,Q3894388
3169322,Q23771534
3172458,Q56809231
3177409,Q10278385
3181463,Q6386886
3187764,Q41078485
3187960,Q45421007
3191808,Q29474634
3193444,Q55955760
3195777,Q21620703
3200982,Q45384460
3201570,Q29540784
3203734,Q51745403
3205270,Q5079325
3208486,Q56250394
3210275,Q4864183
3211482,Q59605445
3212093,Q20714265
3214553,Q59417948
3217707,Q47174417
3218570,Q16192756
3221169,Q50828479
3224044,Q56283938
3228390,Q7286014
3232882,Q53113772
3235576,Q30110155
3236265,Q59380085
3236771,Q21970348
3241441,Q5716832
3241806,Q16297445
3246079,Q47028392
3247387,Q4931670
3250954,Q50379475
3251973,Q16801903
3252148,Q27734203
3255691,Q16887751
3258903,Q42889601
3260960,Q18593035
3262227,Q5108246
3267195,Q42912517
3271071,Q21039412
3272835,Q52146463
3273406,Q39060610
3276432,Q53341957
3277733,Q57584474
3281189,Q45540122
3283172,Q12431122
3287850,Q6539782
3290920,Q21526668
3292527,Q52610369
3294856,Q6769001
3295846,Q25189132
3298062,Q4746886
3300738,Q25575333
3301845,Q30251218
3306701,Q55433671
3308006,Q27530906
3310390,Q23823442
3312352,Q47471315
3313560,Q55846984
3313882,Q5394622
3318810,Q5516145
3322455,Q18211690
3322520,Q50319009
3331688,Q3183393
3338630,Q52751112
3338831,Q18217992
3341298,Q59434475
3342647,Q6292298
3342707,Q43118215
3357855,Q16730991
3361602,Q25352429
3362015,Q5129268
3363974,Q58333757
3363990,Q6790285
3364254,Q29102917
3368126,Q23417115
3382641,Q33139690
3384522,Q18393035
3386903,Q5229788
3394318,Q19956851
3395969,Q16199647
3397226,Q37370034
3397667,Q16214978
3400330,Q6118017
3402186,Q4763220
3407920,Q18351996
3408751,Q10361069
3409978,Q1563213
3411847,Q16216195
3413327,Q58216556
3414978,Q16215233
3417322,Q16940035
3422937,Q19867551
3425927,Q21997842
3427578,Q4964542
3430218,Q17371243
3433547,Q58282565
3437822,Q7026000
3439422,Q16201997
3439673,Q58008349
3440432,Q25352066
3446730,Q11365935
3450515,Q6989294
3455729,Q16226023
3457247,Q4923978
3457704,Q4965128
3461640,Q28822974
3461814,Q58347312
3462913,Q20090416
3463304,Q59201628
3464355,Q26251413
3469325,Q5125200
3469453,Q6173637
3475445,Q8002966
3476615,Q52274500
3481696,Q27663107
3485696,Q58215753
3486343,Q19629586
3491583,Q29167771
3492019,Q28053179
3506547,Q30922637
3506549,Q43132676
3508140,Q42912821
3512519,Q56161732
3513424,Q18921567
3518677,Q6389097
3518678,Q4899445
3519763,Q17580050
3528792,Q7348202
3534803,Q6526627
3536432,Q26844437
3537972,Q43134252
3539626,Q6524252
3545692,Q56882650
3554073,Q27529363
3555498,Q56246453
3556545,Q25529490
3557589,Q45787160
3560928,Q20683960
3561136,Q45625375
3562725,Q21229019
3567171,Q16051714
3570320,Q27576460
3572292,Q19043342
3574089,Q7614339
3575133,Q6499517
3579841,Q45641926
3591126,Q12161929
3591748,Q21010697
3596007,Q6489509
3596256,Q16224642
3597649,Q59306327
3601975,Q33103851
3602285,Q4896379
3604368,Q56222452
3607420,Q53112922
3608949,Q56949080
3613040,Q54860847
3614795,Q13110184
3620294,Q58796245
3629111,Q24689078
3630785,Q22813202
3640621,Q8062146
3647803,Q19850534
3651231,Q12896024
3651318,Q56249812
3657845,Q5243261
3659454,Q18419044
3659546,Q47461070
3660006,Q51754661
3660909,Q5248535
3664642,Q5231583
3670379,Q57313549
3674465,Q29473393
3681862,Q6286825
3682416,Q30645239
3684772,Q4960890
3685335,Q27995687
3688775,Q22112128
3690144,Q44870740
3692860,Q22958776
3697667,Q21874264
3704795,Q3853110
3711776,Q11076027
3716690,Q17373135
3721332,Q42382288
3723075,Q3342505
3733300,Q17022859
3733322,Q22957816
3750733,Q5638512
3752013,Q28167555
3752394,Q16727440
3755788,Q22236562
3756094,Q27881310
3759122,Q31192071
3760284,Q16913240
3779553,Q3262771
3783566,Q58201780
3786356,Q6043071
3795148,Q52555363
3797132,Q5658350
3805119,Q20592357
3813997,Q7622907
3816784,Q57549388
3820428,Q21072397
3828132,Q10276343
3828615,Q15427797
3837480,Q45765178
3839563,Q19666593
3840356,Q45376055
3844257,Q7436369
3845106,Q28469889
3849230,Q2883174
3864772,Q18149875
3865334,Q27527877
3868304,Q47117813
3871611,Q7360346
3872757,Q8068212
3878692,Q51120531
3886898,Q16935151
3890542,Q16186320
3890787,Q56187467
3892401,Q23008071
3898749,Q47467665
3903857,Q56599832
3912629,Q4953895
3919566,Q1731034
3922288,Q28870655
3927988,Q16241283
3928187,Q58097991
3928454,Q22278927
3932305,Q52005030
3938856,Q39059135
3940528,Q17385859
3955060,Q52423939
3961532,Q24266598
3962332,Q5694084
3964748,Q56678520
3974322,Q37376349
3974699,Q16205709
3982301,Q49082469
3989171,Q6849211
3997201,Q51606842
3999106,Q5300502
3999144,Q7807447
4000153,Q7615936
4004861,Q45402944
4008422,Q56290316
4008652,Q5657157
4033830,Q28401849
4040230,Q7688108
4043150,Q17495716
4044992,Q38737044
4046031,Q5220571
4046274,Q29452800
4054116,Q6136602
4056063,Q44737984
4061019,Q6388949
4069210,Q52160103
4071925,Q48472686
4082015,Q16030066
4086394,Q12308567
4090076,Q47096310
4095510,Q26210772
4096110,Q58010152
4096380,Q27922599
4107501,Q58147575
4108691,Q4711097
4112091,Q6757097
4112153,Q45418241
4113139,Q17194452
4123688,Q23883296
4128367,Q21622276
4131854,Q23762041
4133304,Q29447463
4134856,Q28033732
4135577,Q5812598
4140281,Q26238014
4143158,Q16371762
4152563,Q2641884
4154407,Q50323265
4160721,Q27796937
4164472,Q53102070
4174253,Q16148197
4174618,Q56065171
4175431,Q17113024
4175668,Q7436912
4189267,Q4924117
4190244,Q58333691
4194091,Q30111880
4216076,Q6183349
4218784,Q56751771
4218786,Q51955164
4221072,Q15869754
4221355,Q7815697
4226341,Q5071271
4226403,Q6115578
4226505,Q16405764
4229087,Q7418422
4233375,Q58824190
4236134,Q56433955
4238018,Q55238170
4252782,Q3807484
4254115,Q16736727
4261076,Q55949422
4268212,Q41187657
4268827,Q15994227
4275013,Q56222317
4281458,Q28167144
4283756,Q4908388
4286716,Q5920648
4297973,Q51633385
4299245,Q16229120
4307385,Q21546807
4310984,Q42697784
4314298,Q23682011
4321115,Q18589161
4321675,Q27734169
4331383,Q5292192
4332110,Q28967625
4336997,Q47087989
4338134,Q22957014
4340773,Q4755069
4348078,Q50931111
4352029,Q24565057
4353806,Q27063035
4362255,Q14950790
4363853,Q30163438
4368395,Q16984133
4376643,Q58426303
4376674,Q39089689
4381962,Q16300457
4385169,Q35487470
4386377,Q24266303
4390849,Q22037458
4391117,Q58007952
4391949,Q55819193
4392225,Q27469867
4406998,Q56067706
4421280,Q12964214
4422521,Q29167701
4424438,Q22077918
4426795,Q5246316
4427811,Q53857733
4428937,Q59260820
4428974,Q32945384
4432190,Q26703010
4437250,Q29907561
4439436,Q59003227
4445632,Q33190170
4450156,Q58888833
4458058,Q56254219
4460628,Q58215902
4478935,Q56253683
4479050,Q21170436
4481318,Q27663695
4486168,Q24836351
4496908,Q54254780
4497936,Q12967696
4498468,Q6778105
4498479,Q47494606
4505485,Q7964806
4508976,Q16226204
4512473,Q56559148
4519405,Q37391197
4565721,Q5281267
4565902,Q41804186
4568313,Q43901036
4570220,Q5213149
4572415,Q5919046
4576777,Q58175542
4576783,Q30520007
4584024,Q55183342
4593220,Q21592126
4593702,Q4696003
4598739,Q7544297
4603113,Q56850473
4606312,Q16206828
4606637,Q6212058
4612670,Q6528730
4613705,Q20684641
4614565,Q17305710
4615524,Q46484897
4631416,Q27527264
4636183,Q4717897
4645616,Q6660305
4648642,Q12604918
4657242,Q11916553
4658539,Q27531173
4659965,Q52378731
4663505,Q598810
4673925,Q45485032
4674506,Q6847808
4685186,Q20559106
4688932,Q24006537
4692189,Q5829727
4696438,Q4453650
4697063,Q22280613
4701980,Q22277283
4702882,Q6662831
4704636,Q3356852
4705672,Q23984341
4710072,Q5539608
4711220,Q3101100
4715528,Q19043712
4720448,Q8051287
4722385,Q3703251
4722927,Q19668640
4723795,Q4711183
4724572,Q16728933
4726058,Q58008568
4727208,Q24067734
4728745,Q6214185
4731042,Q43302437
4732878,Q47004342
4734497,Q55956272
4737255,Q27926005
4740167,Q5235200
4742243,Q24006570
4744633,Q22095882
4752023,Q19667373
4765087,Q4859000
4765093,Q26775251
4768440,Q18385836
4773550,Q57079105
4774248,Q26923713
4779807,Q48285389
4780245,Q22908350
4780662,Q58215466
4781762,Q4772468
4785636,Q6273271
4792481,Q3121383
4793595,Q17371294
4798316,Q5110195
4808368,Q27528494
4811197,Q30788081
4813397,Q42113253
4814097,Q6829681
4814721,Q35829544
4817483,Q5343891
4822726,Q45490479
4828327,Q21285657
4836978,Q5335410
4840408,Q5564240
4840492,Q5239078
4855039,Q58795594
4858976,Q58099825
4865232,Q5381725
4866981,Q23933707
4881038,Q26703595
4889911,Q7917010
4894399,Q18206526
4896035,Q28815111
4900818,Q6370151
4920544,Q4717600
4942200,Q28534104
4949599,Q59583352
4950108,Q21543135
4950511,Q59356470
4953250,Q6289782
4958128,Q16683858
4969924,Q21064517
4973935,Q20657158
4982024,Q7681632
4996604,Q5442349
5000092,Q57543347
5000799,Q28840066
5010193,Q21033239
5014224,Q58920900
5016309,Q27051004
5017704,Q16547462
5019685,Q5106537
5022802,Q19665681
5024617,Q33043899
5027516,Q58008767
5047304,Q52452996
5047791,Q7881872
5049277,Q55161929
5062718,Q24060941
5095114,Q12967040
5102033,Q20605856
5108321,Q6170754
5110500,Q47038380
5112149,Q55220004
5115385,Q18398184
5121085,Q47030216
5122322,Q53764796
5122333,Q2427481
5130823,Q28839845
5137405,Q56610801
5149164,Q58754714
5152171,Q58797255
5154570,Q26218961
5165383,Q27805293
5165605,Q30111733
5176346,Q11767346
5176527,Q23582142
5186899,Q6262946
5189992,Q827920
5191134,Q50309729
5198426,Q6433445
5211014,Q6176116
5213517,Q56510199
5216902,Q16116207
5217469,Q55819214
5219282,Q27881561
5229517,Q12963780
5232398,Q47815200
5235506,Q6230325
5238526,Q7175515
5247574,Q55458751
5282836,Q28450982
5284072,Q17370889
5284101,Q45706257
5285182,Q41964707
5288798,Q21253546
5290789,Q51544561
5294381,Q7343398
5294449,Q53216999
5299140,Q56248790
5305436,Q58215951
5315067,Q58114732
5317572,Q4756881
5318532,Q21932209
5319182,Q52150956
5323403,Q18016141
5334900,Q54860865
5350159,Q30231849
5351081,Q50310595
5360420,Q55652648
5368442,Q3860101
5371859,Q55087054
5373650,Q8003024
5377737,Q28001423
5379453,Q59268551
5385502,Q42689166
5388661,Q47143723
5392265,Q45443518
5393150,Q20856686
5394951,Q3525463
5396174,Q39986904
5400714,Q41798885
5403761,Q47812734
5406849,Q16941042
5414736,Q6792631
