,qids
1878089,Q3966148
1881126,Q21452852
1899595,Q16567033
1899903,Q4761146
1900155,Q7608401
1901998,Q56682094
1903772,Q6550206
1906376,Q7917010
1909846,Q23664054
1913382,Q25189402
1914513,Q7360481
1915078,Q12963757
1915321,Q30163438
1917368,Q11767438
1918447,Q12683060
1918598,Q47853243
1919115,Q28834854
1919885,Q27087833
1923518,Q28140073
1924750,Q10368390
1926170,Q48227638
1931663,Q24088524
1933062,Q27534472
1941185,Q55876580
1942407,Q20278449
1943010,Q7786880
1945236,Q27942120
1949625,Q22704607
1953580,Q30323583
1970715,Q44611024
1971643,Q5531264
1972306,Q18205785
1976549,Q6912720
1976672,Q12265846
1979852,Q3101100
1988066,Q6408635
1989159,Q5336352
1989389,Q6480862
2008774,Q1173143
2009909,Q59557536
2011920,Q58147575
2020673,Q21067215
2022523,Q24851556
2025340,Q19663990
2026270,Q38737044
2038454,Q6769487
2038693,Q58999162
2039527,Q6162938
2039609,Q58796967
2040650,Q44275560
2041023,Q4977313
2046063,Q24005668
2049170,Q26251413
2054734,Q45470841
2059686,Q12331620
2064588,Q11076027
2068223,Q6847195
2072969,Q57314275
2077509,Q7615369
2079506,Q19666591
2081869,Q16567204
2086175,Q30121977
2089785,Q16384843
2093454,Q4886037
2098928,Q45367287
2099817,Q23541068
2100480,Q5444180
2105920,Q39919463
2106233,Q42665870
2110279,Q55819589
2119620,Q16244318
2121859,Q11164786
2122757,Q17238606
2124255,Q22906646
2126863,Q28823463
2127775,Q7964806
2127798,Q56486538
2128022,Q58035708
2130699,Q5531247
2131253,Q42666204
2133774,Q21064067
2137357,Q18057235
2142033,Q59191873
2146401,Q3336248
2146997,Q6750839
2149747,Q23888407
2151505,Q31213331
2157273,Q52724968
2163755,Q45849882
2164129,Q9697328
2168013,Q12971420
2168405,Q40992404
2168656,Q30251218
2181336,Q4662267
2186441,Q28322244
2186565,Q4935759
2187532,Q25184456
2191356,Q5232886
2197233,Q55442879
2197599,Q17371335
2209243,Q21932209
2211402,Q5101116
2212343,Q33190170
2212383,Q16199769
2213520,Q47529985
2214543,Q59286537
2218258,Q18685621
2232954,Q19948338
2240911,Q55727419
2245367,Q27524156
2245816,Q7803369
2249448,Q39073249
2251508,Q6766723
2254151,Q55713704
2254548,Q24005523
2255603,Q28924983
2256705,Q28201801
2258180,Q33112573
2259182,Q56161732
2259789,Q6968739
2261135,Q43901123
2262214,Q6289782
2267352,Q7914686
2271705,Q52274500
2277496,Q12968098
2284714,Q43302461
2296893,Q5292434
2297569,Q45417513
2309884,Q56556795
2312103,Q57167951
2316462,Q4957131
2318296,Q4210514
2322535,Q16662097
2326475,Q6968601
2328135,Q22349430
2329255,Q28962526
2338094,Q55956059
2340355,Q57585451
2340859,Q59167685
2342106,Q5079364
2349618,Q54862540
2362292,Q56248485
2363869,Q16980635
2370132,Q6172636
2378111,Q5112052
2378595,Q10287903
2379058,Q3013810
2379309,Q18631117
2380705,Q45699147
2388903,Q28604998
2391802,Q4758657
2392052,Q25040760
2412007,Q17137145
2421789,Q56877129
2423643,Q7614307
2423982,Q4935985
2425273,Q28536817
2427952,Q5129848
2429186,Q4751253
2430188,Q22279760
2434513,Q35829544
2444871,Q5248264
2446701,Q45402095
2448110,Q19259338
2450825,Q47812734
2452180,Q57417871
2452215,Q3314687
2456255,Q19571967
2457398,Q7815288
2461199,Q22006907
2469249,Q54820910
2469746,Q16730191
2471887,Q6106607
2474330,Q6038472
2478680,Q11696119
2479213,Q19667373
2481525,Q6204237
2482286,Q5767528
2484239,Q50309644
2484859,Q4878845
2486016,Q16200121
2515384,Q56939085
2515445,Q4912591
2522686,Q45402578
2535495,Q16148409
2536493,Q40756771
2539340,Q23583775
2541114,Q52160103
2555175,Q50750897
2557723,Q16095247
2565763,Q12969409
2568498,Q444468
2571088,Q6551640
2583019,Q52714447
2584855,Q27524815
2585119,Q4888773
2598783,Q47011847
2601379,Q56250311
2602804,Q45447296
2609286,Q5113349
2616059,Q15617744
2620350,Q43583674
2624609,Q5083042
2642455,Q19950720
2644313,Q11048062
2646318,Q18062144
2648030,Q16732435
2653139,Q34942328
2654356,Q5112175
2655238,Q30295916
2657756,Q51688681
2662649,Q4963703
2672887,Q28131360
2687908,Q16769635
2693586,Q56036320
2704145,Q6317955
2705415,Q58478051
2712182,Q3183350
2714141,Q23017146
2715685,Q23418973
2715749,Q7626746
2716449,Q43901036
2717168,Q58795663
2720820,Q57017155
2728658,Q43078959
2729056,Q18619565
2729566,Q7403300
2729833,Q45360176
2750973,Q45367774
2752940,Q43133847
2754404,Q24049116
2757247,Q25752716
2760284,Q6170754
2765578,Q28924906
2765898,Q6282372
2769039,Q56849184
2769084,Q5349332
2774423,Q50228731
2775311,Q57557552
2796095,Q7823466
2800574,Q52633507
2811218,Q47544187
2843416,Q25999590
2844628,Q56678180
2845255,Q16935068
2846569,Q27783547
2857934,Q4746831
2860608,Q26465379
2867021,Q5982482
2867994,Q55092430
2876127,Q25999463
2880075,Q6021556
2883878,Q37320842
2885892,Q45408735
2886235,Q45413410
2886602,Q28815111
2889437,Q16229120
2892653,Q7348080
2903479,Q20685543
2917806,Q30122075
2921480,Q57584414
2928003,Q5992679
2928090,Q55080783
2929805,Q12967040
2930182,Q6770203
2949413,Q25189132
2954514,Q7279195
2956840,Q23762041
2959332,Q5343891
2962136,Q59197989
2962902,Q44737984
2964994,Q52889702
2984047,Q27527321
2987972,Q56850473
3000179,Q47815200
3000716,Q16095657
3001760,Q58215519
3002402,Q24191416
3011449,Q43384733
3012581,Q22113730
3014598,Q23908635
3021462,Q7331759
3021660,Q20090237
3029964,Q10821067
3034854,Q59252695
3036514,Q56383764
3040121,Q7409534
3041946,Q26236885
3042946,Q32540134
3044847,Q21005203
3045003,Q1454579
3052604,Q42398355
3056200,Q6872119
3059179,Q12970033
3059195,Q56370144
3062493,Q5180708
3069633,Q5561258
3071795,Q17371227
3074789,Q25999535
3083352,Q56513291
3083651,Q45413388
3085900,Q21642726
3088243,Q58226248
3091243,Q16736910
3092431,Q56433761
3102305,Q21526668
3121292,Q4678904
3126537,Q16212485
3128570,Q50362891
3135556,Q43175450
3140443,Q51955064
3141373,Q24324289
3142095,Q6552694
3149684,Q54170557
3150551,Q44370389
3150858,Q6491163
3159824,Q58494522
3166293,Q29033449
3181537,Q8018772
3183861,Q44573086
3187554,Q27825454
3190879,Q5229944
3194021,Q6228035
3198913,Q45420592
3200585,Q27553576
3203621,Q25095356
3224293,Q3940940
3229589,Q42500822
3231199,Q30503529
3231469,Q25414552
3235156,Q16983573
3238401,Q18934841
3246905,Q16194103
3256325,Q30121894
3257607,Q56423717
3259484,Q27733937
3264740,Q59356470
3271145,Q5751274
3271601,Q16192756
3274246,Q27526132
3281467,Q16241283
3284776,Q21064512
3294228,Q7292378
3295800,Q22003038
3305197,Q8065532
3309049,Q20656111
3316501,Q58231018
3316903,Q57320837
3318596,Q23882299
3320216,Q56222650
3325839,Q39055213
3328351,Q4667330
3339409,Q53844404
3340336,Q22959211
3343134,Q6846182
3349066,Q12970913
3370699,Q15819264
3377800,Q3011308
3384254,Q45418913
3387361,Q58494857
3390388,Q52384588
3390707,Q20630891
3409496,Q5925492
3422270,Q12962538
3423017,Q23068990
3428512,Q19600674
3430490,Q26213687
3441906,Q58812951
3443037,Q20676351
3444712,Q45421525
3446359,Q7182121
3449367,Q4885372
3460593,Q47819014
3471537,Q11113829
3483011,Q5181180
3490675,Q29050611
3497044,Q7358472
3531380,Q16208230
3534362,Q16195950
3542552,Q21756144
3544630,Q38898540
3545393,Q10293125
3567301,Q56809044
3576995,Q55432918
3579951,Q24034851
3588843,Q6530640
3591592,Q15983391
3593555,Q7436672
3594953,Q26704352
3602374,Q55956051
3606827,Q55767515
3607485,Q23415637
3610562,Q50345462
3627252,Q29548407
3646864,Q27531543
3647064,Q58853730
3647266,Q29473393
3651810,Q50418591
3651970,Q58494788
3673381,Q56868021
3675985,Q16186320
3678096,Q19267739
3681290,Q45406632
3692322,Q22037458
3695902,Q6207092
3696182,Q17386112
3697371,Q27663036
3712991,Q51754948
3717453,Q58812929
3722002,Q19595475
3728142,Q56044741
3728284,Q10281545
3729812,Q12596070
3730909,Q6796458
3730921,Q3852269
3747508,Q17511779
3753700,Q56493405
3769163,Q43933026
3775534,Q50345028
3776602,Q41447903
3780563,Q8014370
3786399,Q20090145
3787261,Q17428282
3793667,Q38132139
3798725,Q21170469
3808808,Q58495544
3816424,Q23905741
3818438,Q20604565
3820529,Q11905434
3825317,Q7859944
3832797,Q18044216
3844070,Q55584536
3852534,Q25189866
3861794,Q26210784
3865670,Q6363273
3873487,Q47810548
3874727,Q7282069
3884007,Q56816637
3886612,Q29447463
3891688,Q2923741
3896709,Q47523997
3897793,Q50985937
3901438,Q58175988
3917219,Q56222351
3944078,Q55081421
3953314,Q18638035
3956749,Q56752551
3960833,Q24238950
3962913,Q30123059
3974402,Q7147811
3995416,Q7648432
3996668,Q16733981
4002401,Q54790546
4012078,Q6967116
4020421,Q56254219
4034825,Q27859508
4047080,Q8051287
4048262,Q18097364
4053374,Q52828656
4064284,Q22958605
4070296,Q10304809
4086876,Q6197528
4090004,Q52146463
4096706,Q54901643
4134680,Q55081402
4140039,Q27063514
4178536,Q4669660
4183720,Q33190515
4188779,Q27527877
4188785,Q59306061
4190314,Q28599798
4192323,Q5229533
4192832,Q53870710
4204899,Q28540585
4210682,Q24048971
4210775,Q50505329
4217597,Q47117813
4220108,Q5107529
4227356,Q27663695
4230965,Q4964546
4237001,Q58494643
4270345,Q19596770
4276806,Q30572813
4279399,Q16193624
4280002,Q32998798
4281707,Q43125373
4291584,Q6768626
4302794,Q45390365
4306575,Q45488381
4306658,Q51831418
4314419,Q53870545
4315778,Q6377427
4328047,Q48946051
4335854,Q19975996
4342071,Q12969880
4344953,Q6147137
4362320,Q28203616
4377806,Q52084407
4384451,Q19325878
4392167,Q30069786
4396386,Q37614128
4415241,Q16210524
4454552,Q58972977
4461172,Q17403099
4466267,Q47120535
4475377,Q3701357
4492842,Q44759726
4496270,Q3262771
4498918,Q3154973
4502673,Q39009442
4538336,Q53111019
4544697,Q25459517
4545600,Q16730687
4547843,Q27063739
4554738,Q22964835
4565455,Q21934030
4566410,Q56273814
4567041,Q17541314
4571700,Q6262946
4574313,Q6696352
4595317,Q7803833
4602252,Q16193014
4610194,Q4756106
4610916,Q50505842
4627925,Q31664846
4637099,Q23883751
4641071,Q30595252
4644580,Q12397034
4644664,Q21522858
4658875,Q24572524
4662478,Q21004790
4674215,Q19423808
4701987,Q27663687
4711671,Q3860101
4712105,Q45531007
4713234,Q6662271
4719388,Q13119895
4732503,Q16164843
4734954,Q27913700
4748936,Q55987315
4753506,Q16244635
4754159,Q58610323
4763864,Q58376074
4771829,Q6249157
4806667,Q56640215
4813738,Q6196339
4816660,Q48410817
4817371,Q33444641
4819474,Q21642480
4856959,Q26703010
4869040,Q7331784
4870199,Q7648818
4878612,Q6788397
4895047,Q6144003
4899881,Q19561400
4920184,Q27527167
4928815,Q7285391
4933088,Q57268386
4940453,Q52774139
4941311,Q17306159
4947047,Q22082702
4954141,Q7803891
4971640,Q12438448
4995725,Q56248790
5003248,Q33694116
5020729,Q7436080
5028575,Q40888642
5036976,Q58888833
5049225,Q58365100
5049397,Q28321370
5062603,Q4899019
5068439,Q33077044
5087800,Q5296526
5096175,Q4751431
5101507,Q15719747
5102981,Q54860720
5116453,Q16146158
5136281,Q12262690
5146616,Q55689508
5151996,Q59306321
5152882,Q50079626
5154106,Q8982840
5178955,Q17420759
5185120,Q28469534
5212129,Q56923675
5213154,Q7350410
5228555,Q7286352
5234597,Q7803544
5237105,Q1166010
5237177,Q45471227
5237771,Q16148197
