,qids
5733679,Q27859508
5740776,Q24884557
5746436,Q58159889
5754638,Q45390365
5758000,Q7331759
5758049,Q21067004
5762311,Q56701907
5763859,Q18206526
5767097,Q17371050
5773029,Q28869658
5775199,Q5129904
5782156,Q7606350
5783797,Q20994185
5794944,Q50985937
5807842,Q7615404
5821694,Q29405238
5824422,Q22277567
5860237,Q27245155
5865707,Q1312565
5872270,Q27947572
5872997,Q43394027
5878497,Q56122157
5881838,Q56649735
5883272,Q19666512
5883671,Q5904917
5885265,Q16204153
5891631,Q21093038
5892891,Q30142891
5898278,Q59603772
5902024,Q6500170
5913066,Q12964607
5920060,Q21066681
5922284,Q50874978
5922926,Q23008221
5924030,Q18127734
5937885,Q20880770
5938904,Q47295201
5942016,Q27063918
5949067,Q16206828
5957543,Q7970249
5963343,Q59154406
5970919,Q7346410
5975759,Q3160012
5991908,Q7815917
6009120,Q55819527
6010575,Q55956357
6017513,Q16728710
6018922,Q22958776
6020214,Q37370034
6022256,Q28374255
6024963,Q6106626
6025366,Q17371282
6029094,Q4751253
6033188,Q13934192
6041182,Q4757661
6045128,Q16897836
6046581,Q3171147
6064894,Q5281267
6085015,Q52581164
6091249,Q51858819
6093584,Q27983481
6107664,Q6194930
6111467,Q50000051
6115300,Q11709657
6120447,Q27527588
6120933,Q27469730
6125941,Q26997182
6126453,Q7914686
6130809,Q55949293
6136791,Q19753930
6139407,Q25484688
6140535,Q17371142
6141161,Q4203638
6153540,Q6437140
6155050,Q27942120
6161079,Q13640626
6162025,Q45355046
6170605,Q17371139
6173771,Q30121894
6186544,Q12967796
6195241,Q21663096
6215527,Q5585558
6220679,Q55303123
6221525,Q7704788
6230513,Q6218910
6233827,Q7353619
6248311,Q6734461
6257972,Q18589300
6263375,Q6758009
6282964,Q7493382
6283620,Q16223703
6294711,Q21175239
6297945,Q45413383
6298430,Q5229374
6300637,Q42534329
6301061,Q52818941
6304738,Q58097991
6307804,Q23908820
6321254,Q24851741
6322925,Q8062378
6331356,Q25345794
6339463,Q7364897
6352299,Q53545521
6363625,Q21243131
6370157,Q23857224
6388988,Q45417522
6394107,Q56640215
6395906,Q56046978
6407967,Q27507511
6417701,Q21005203
6418574,Q45371902
6423880,Q20857934
6427640,Q27662286
6431328,Q7103778
6436518,Q54281022
6441190,Q21555532
6480678,Q29835327
6488294,Q7821753
6491254,Q52063200
6504375,Q22958605
6506421,Q20749383
6509853,Q30051028
6511157,Q3356852
6512097,Q18686360
6525886,Q12962702
6529446,Q12970844
6539750,Q21456325
6540850,Q6095297
6541094,Q3147197
6555599,Q45419265
6560082,Q7151886
6560936,Q7508202
6572362,Q16209551
6602597,Q27529068
6610200,Q6509848
6610743,Q16675737
6625878,Q51171371
6627226,Q17090401
6632375,Q53857733
6641541,Q24890946
6656835,Q33044317
6674892,Q6147137
6677830,Q18811080
6690060,Q5248264
6692606,Q42940911
6696442,Q51966207
6720487,Q55739465
6736409,Q15427797
6736871,Q37619452
6737002,Q23772614
6741240,Q28028429
6744278,Q51879909
6744801,Q57130835
6751671,Q55761152
6752982,Q16129069
6765324,Q30061623
6779711,Q55819855
6797945,Q6197528
6820139,Q51711965
6824535,Q23091664
6827533,Q32540134
6828769,Q47461851
6837734,Q21067114
6849744,Q5101491
6850592,Q7608401
6871403,Q29466584
6881650,Q55219818
6894463,Q58972977
6898857,Q28086183
6902177,Q49082469
6915210,Q59600568
6936731,Q16148560
6950041,Q6929475
6971791,Q21584771
6976983,Q56292739
6979252,Q57839325
6982482,Q55386827
7004646,Q7976630
7009514,Q6776750
7017801,Q51584372
7030239,Q23760283
7035458,Q56065171
7038342,Q45358385
7040196,Q23808701
7049996,Q23091474
7054338,Q29358486
7063571,Q57472606
7068035,Q56249772
7069095,Q23731520
7072247,Q28086217
7073918,Q16225674
7083868,Q25459517
7085314,Q19753748
7086400,Q16731555
7097879,Q53844316
7109755,Q20578787
7115871,Q44370389
7119806,Q48035251
7124230,Q6770203
7129990,Q18739908
7147190,Q21465916
7154983,Q20675994
7162438,Q17403516
7170983,Q30511679
7188993,Q59172929
7198741,Q12967765
7204211,Q4859000
7208337,Q29570382
7208387,Q7396162
7211426,Q5524715
7213897,Q27063828
7214634,Q20109699
7226080,Q5180668
7234987,Q16193301
7239600,Q58853730
7244873,Q43901061
7249121,Q55433029
7256774,Q7026774
7263465,Q16193624
7264794,Q27915135
7270432,Q7326777
7275191,Q32308257
7319816,Q53870586
7334210,Q5108321
7341927,Q4242774
7350031,Q6846587
7359189,Q12971420
7365419,Q21546917
7384678,Q5525004
7399590,Q45443475
7400003,Q6050543
7433193,Q4057032
7440536,Q56222317
7446186,Q20164517
7462301,Q52724968
7476642,Q24963343
7501987,Q5550127
7509002,Q23881303
7531099,Q7614307
7537476,Q6140473
7546785,Q7819180
7547635,Q4935759
7548545,Q58174781
7556076,Q58040124
7565437,Q55126339
7566211,Q7349797
7566466,Q27796937
7575007,Q7416608
7575232,Q19667170
7584722,Q13562006
7605173,Q18419044
7616858,Q6204237
7621269,Q27430246
7630207,Q33135191
7647136,Q42212094
7686895,Q2981714
7692228,Q16730191
7692397,Q30235543
7694978,Q12961717
7699919,Q28733188
7702645,Q17104505
7704433,Q24572334
7714109,Q19362159
7721583,Q45765178
7722068,Q21503187
7757811,Q58495002
7767687,Q7688004
7768799,Q52151081
7793030,Q51337102
7793854,Q45419749
7820220,Q17371075
7840773,Q27527212
7843084,Q38013878
7853718,Q28464246
7866250,Q55313437
7868004,Q45368071
7875429,Q7506730
7876190,Q45571177
7876379,Q22276797
7893394,Q55957211
7898849,Q16193014
7909526,Q47149392
7914310,Q58217491
7914723,Q19519972
7917075,Q3265105
7919096,Q5372114
7925458,Q8071322
7936016,Q18393268
7946480,Q5339925
7979681,Q7341365
7983478,Q24174976
7985372,Q45470212
7994281,Q22113730
8017973,Q18353220
8021132,Q56867948
8036465,Q17370929
8044314,Q40106498
8074422,Q52161402
8076585,Q7433065
8082391,Q16591613
8116841,Q56187931
8120293,Q21064448
8122567,Q22279559
8137307,Q11309455
8144608,Q16730712
8147435,Q23771559
8150208,Q4835781
8160130,Q21565040
8178644,Q27527406
8178825,Q58923732
8182250,Q27050031
8193061,Q17403099
8209908,Q6304375
8212813,Q6062196
8213474,Q8563817
8215200,Q27529363
8222269,Q23883593
8229477,Q20643177
8229584,Q4769075
8231743,Q16886067
8237040,Q12962551
8259837,Q12962678
8268823,Q7030062
8279547,Q7149435
8279841,Q21573186
8290092,Q47162910
8290494,Q3807484
8294510,Q29613460
8303972,Q54693114
8310025,Q56249730
8336133,Q59203506
8364322,Q56249774
8394837,Q27534479
8396247,Q5220571
8398551,Q6228035
8416401,Q33043899
8418090,Q41800537
8430635,Q21010757
8434184,Q59176759
8435571,Q24266303
8459653,Q58174767
8476574,Q38827210
8480016,Q5888644
8482304,Q58796967
8487208,Q50379388
8493548,Q22088537
8494785,Q5039894
8504196,Q5053429
8508322,Q15983309
8510690,Q45422870
8541940,Q45397950
8566601,Q28406884
8588493,Q24952055
8591879,Q5232453
8593708,Q54301149
8597002,Q17634947
8603724,Q28408312
8629260,Q55819193
8640504,Q12964279
8646033,Q7976002
8651044,Q7143671
8652044,Q30323583
8662178,Q16728907
8673565,Q56651163
8676157,Q20675903
8679792,Q59155176
8685681,Q17517034
8686122,Q59306161
8687910,Q37392117
8688747,Q59286537
8690098,Q28469534
8698945,Q47517373
8716864,Q12962651
8729990,Q19864283
8732892,Q56290316
8763513,Q38589904
8763567,Q39089766
8777474,Q33273516
8778721,Q6125504
8805906,Q26703626
8812559,Q21607118
8812776,Q45401473
8836848,Q7330570
8855638,Q29102917
8867733,Q24894773
8881858,Q23582142
8883392,Q3142415
8886065,Q20473944
8890591,Q4701018
8912936,Q48471778
8933298,Q7786904
8937634,Q45465932
8938424,Q38460282
8940954,Q30684126
8969365,Q5638359
8972174,Q25349327
8991722,Q17044775
9008954,Q42500822
9017139,Q56614292
9038656,Q28604998
9049020,Q59268391
9054969,Q21523981
9056921,Q56543898
9081747,Q4711183
9094474,Q3108803
9119549,Q5767528
9120260,Q3342505
9165103,Q59202668
9173622,Q28778437
9186874,Q18205785
9190256,Q33084655
9194377,Q10325813
9198911,Q6261266
9203935,Q20969092
9204983,Q6134089
9222610,Q59229900
9237670,Q16195517
9243173,Q56681483
9245026,Q11646904
9253651,Q21471136
9274518,Q7586156
9281253,Q56855552
9294817,Q21872761
9301449,Q41802831
9311635,Q51685451
9315698,Q27663107
9318718,Q21005480
9322284,Q45369766
9323021,Q17386112
9339975,Q29438141
9345251,Q5486581
9349428,Q7282696
9359690,Q18720319
9365387,Q6812894
9373036,Q55412223
9379112,Q7192173
9383865,Q52714773
9412574,Q58348657
9412957,Q40451244
9414958,Q30511029
9415966,Q6201848
9431491,Q17370937
9441820,Q5346709
9460930,Q38460451
9467948,Q18062144
9482761,Q16233086
9496463,Q5345014
9500883,Q6662831
9510462,Q3121383
9542644,Q41805414
9546414,Q55286373
9571290,Q7369442
9572700,Q19664156
9581938,Q56290261
9611521,Q20988661
9617120,Q23008204
9626079,Q19844522
9632526,Q7622907
9635376,Q5300721
9638092,Q16148820
9646194,Q55175563
9648760,Q22932291
9656448,Q12969939
9660171,Q54449647
9662358,Q47120535
9686119,Q8064001
9713640,Q12970024
9724934,Q20071720
9728715,Q6217551
9734323,Q43251530
9737615,Q53944042
9754738,Q12969772
9756442,Q41712196
9778954,Q2658232
9795201,Q30163438
9808000,Q30348111
9822083,Q16568106
9828565,Q28025970
9836177,Q11164786
9842754,Q45444997
9844854,Q27524871
9872555,Q39055213
9875201,Q19030706
9886212,Q42533578
9890655,Q21165457
9896965,Q48926393
9903266,Q16151853
9931268,Q50309644
9937295,Q16250486
9967702,Q7626746
9968569,Q4756106
9988699,Q4731693
9998030,Q28870078
10002263,Q24834048
10007446,Q27533593
10008330,Q6769487
10009261,Q5110116
10020201,Q4908756
10043635,Q17306159
10053042,Q43900957
10064455,Q28086246
10070286,Q26705118
10074742,Q54368067
10080703,Q59543021
10082145,Q58437036
10139196,Q6983201
10141535,Q5129848
10153510,Q12971224
10162410,Q6755495
10163669,Q27805361
10215568,Q6384568
10216961,Q3176698
10231827,Q45599239
10234695,Q16193178
10252646,Q22281183
10255327,Q55819214
10260075,Q6067459
10274822,Q19518422
10278181,Q56488754
10285445,Q19325878
10299169,Q4103688
10319208,Q28357700
10320625,Q7845455
10322074,Q55080783
10341970,Q5427804
10359690,Q51390793
10364280,Q6287087
10381458,Q24579573
10393689,Q5300724
10428671,Q18157107
10429032,Q48700296
10429264,Q8048914
10436242,Q51754681
10439033,Q44759726
10454324,Q27662594
10463651,Q58371764
10470042,Q52714578
10481773,Q5300502
10486585,Q33112573
10504813,Q16980042
10514551,Q16150364
10526811,Q16148197
10531839,Q56678514
10539116,Q56249798
10561249,Q28151620
10566607,Q27662255
10574975,Q58754744
10584489,Q16092533
10596093,Q52450831
10600138,Q5458875
10609413,Q16194859
10616954,Q5693900
10658995,Q3327562
10659746,Q28076313
10684564,Q18249332
10692290,Q21642185
10693180,Q54611845
10722067,Q16167434
10737325,Q12967064
10738578,Q24851480
10749244,Q55603594
10753431,Q18631117
10762643,Q10295620
10770668,Q55238186
10774197,Q59102738
10788330,Q15840076
10794201,Q41187657
10799850,Q21176017
10822539,Q26251528
10856750,Q7645480
10860826,Q30070509
10863333,Q2844077
10903974,Q4886270
10904371,Q3990700
10911720,Q4901037
10928428,Q52905088
10930404,Q48839438
10940406,Q6112754
10941002,Q2883174
10948167,Q59278074
11005687,Q17612496
11011036,Q5106471
11043237,Q19819262
11046633,Q18350542
11068538,Q6163577
11076138,Q6790097
11078739,Q27662384
11090773,Q16217203
11090836,Q59380085
11094557,Q56187467
11108309,Q47162916
11125586,Q16769635
11134383,Q16901184
11137026,Q45552888
11212339,Q16546911
11215367,Q20195332
11217041,Q26844689
11279018,Q55214383
11308530,Q21063607
11311268,Q6107490
11321924,Q28599739
11333731,Q4864816
11340741,Q18720136
11380793,Q56779481
11381028,Q7613486
11383760,Q56255025
11425937,Q10278471
11433504,Q45418241
11439656,Q24852386
11457503,Q57432763
11461222,Q24039847
11465173,Q16195950
11467179,Q39016670
11468250,Q6750839
11468926,Q27898578
11496659,Q5335927
11497078,Q57692276
11542619,Q17371335
11563024,Q52891934
11577641,Q53101167
11623297,Q58796245
11627703,Q21555654
11644571,Q44605931
11669650,Q21402513
11678564,Q27975278
11678771,Q37320753
11690620,Q20589166
11709332,Q57339523
11734666,Q57242010
11744975,Q51273570
11766764,Q19665821
11782940,Q52913029
11790788,Q5293875
11800036,Q44895192
11827751,Q42855310
11837123,Q30070897
11873033,Q42418794
11873360,Q12963227
11884195,Q5637555
11911563,Q6178895
11912951,Q8064815
11920024,Q17417884
11931179,Q8982840
11954677,Q23656560
11954801,Q6003132
11966970,Q36696661
11974590,Q6170754
11991346,Q45445616
12059905,Q22965840
12062976,Q4754770
12071638,Q4788081
12073303,Q57163582
12086442,Q21621868
12092487,Q20278497
12110195,Q25426252
12124113,Q5564240
12129464,Q45377262
12142369,Q5585047
12145426,Q19877014
12153263,Q26720421
12154516,Q34367889
12165371,Q18977926
12184471,Q28007302
12184511,Q50229575
12196207,Q18811773
12217839,Q18572676
12228087,Q16944068
12232132,Q55760562
12246378,Q58323074
12248003,Q12962688
12271613,Q7608110
12276495,Q55081485
12301593,Q18217992
12305660,Q45437741
12310834,Q16211311
12323253,Q58303042
12355391,Q16193483
12405550,Q29274059
12419248,Q27042841
12427275,Q45383551
12435062,Q27916109
12446278,Q19560458
12460212,Q17070055
12473452,Q51885023
12493600,Q59195078
12499191,Q6771706
12512842,Q20062475
12515246,Q15722178
12521504,Q37732077
12549098,Q20740844
12560305,Q10359374
12579048,Q16567814
12584713,Q29094086
12613172,Q7616437
12614274,Q6790285
12626559,Q10279129
12632142,Q55624000
12637634,Q43164731
12645586,Q50362891
12656247,Q45673433
12667470,Q43031350
12683050,Q57412078
12703351,Q6526627
12712580,Q16728246
12715223,Q33182229
12730498,Q17009296
12760837,Q42530536
12762159,Q6211075
12778100,Q21005165
12781683,Q3158783
12781924,Q25221872
12790970,Q4912959
12798151,Q16107385
12802476,Q7493057
12836284,Q10387128
12840317,Q20719640
12841063,Q3295532
12846331,Q6846707
12850078,Q6386886
12850791,Q59096420
12861907,Q55962188
12892183,Q45485784
12897399,Q45466138
12901006,Q5231583
12902687,Q48877783
12950761,Q52899729
12971864,Q23771226
12977130,Q27528985
12997923,Q16596438
13002216,Q27528535
13007442,Q27063739
13014857,Q26972449
13027654,Q55956051
13035820,Q29833715
13092166,Q25397126
13097262,Q27449774
13103915,Q16732196
13116821,Q24238544
13138674,Q20604758
13162776,Q12965207
13168497,Q54491171
13182825,Q27525630
13228109,Q55956176
13268760,Q5423433
13283442,Q56433951
13288108,Q27050123
13293380,Q21166183
13295564,Q56249812
13299771,Q59491237
13302856,Q4909821
13304001,Q1731034
13323873,Q10365224
13326923,Q16002680
13328740,Q40397496
13364831,Q19423808
13370665,Q4701780
13384215,Q21004839
13386868,Q10380571
13436522,Q30231849
13482935,Q42211754
13515901,Q22279944
13539948,Q58611908
13592426,Q12743901
13605470,Q55362500
13644464,Q3827159
13653128,Q55689508
13653890,Q58796829
13656902,Q47492922
13691045,Q30223603
13697345,Q6238506
13709812,Q6183612
13716382,Q43580232
13738804,Q6525493
13744569,Q17306360
13749941,Q57374608
13779864,Q18110106
13794472,Q19520595
13797576,Q47565594
13815206,Q58121202
13824305,Q28791465
13827029,Q10281545
13829690,Q28167122
13833975,Q7664290
13839790,Q41511859
13847788,Q27063592
13849816,Q7309906
13851854,Q16728933
13855724,Q3894388
13857978,Q16739446
13877618,Q55080919
13921646,Q54560028
13935284,Q43384593
13969191,Q43384733
13972560,Q17151993
14001465,Q55154419
14029415,Q19667373
14033778,Q45480481
14054081,Q51101152
14064004,Q6196457
14064306,Q58494867
14088761,Q59151356
14096201,Q27686065
14108642,Q56559138
14115710,Q4962096
14116120,Q24002221
14131161,Q12971090
14138422,Q12967062
14174333,Q5213926
14177591,Q7106289
14226350,Q47493056
14252554,Q5423835
14265177,Q23907066
14277491,Q3850067
14289805,Q27527644
14290087,Q56087521
14299520,Q53546717
14299592,Q6405188
14342071,Q40690579
14343933,Q28856390
14344056,Q55956272
14354347,Q8030054
14388367,Q6681407
14394259,Q7631250
14404427,Q5442349
14416037,Q27524600
14421891,Q58149671
14448053,Q21070490
14453098,Q7821251
14458228,Q19663936
14466926,Q20736520
14481416,Q45492773
14484015,Q26436302
14484808,Q55628206
14485531,Q23882299
14516078,Q50359272
14517914,Q26702511
14528318,Q7429202
14574599,Q24682609
14615842,Q14950790
14656489,Q45466181
14667037,Q43134252
14684069,Q39078970
14688860,Q5006857
14709798,Q27662310
14714229,Q4730590
14739891,Q43394117
14743822,Q56222351
14797105,Q16206592
14797537,Q29452954
14823798,Q42324633
14825325,Q47493013
14828317,Q24324289
14832251,Q4669660
14847906,Q58008349
14908809,Q13502369
14912203,Q45476685
14936953,Q29946734
14937557,Q52419398
14949826,Q6397727
15006759,Q10368951
15011220,Q28966110
15031515,Q5429499
15045371,Q16337746
15056886,Q16832046
15067565,Q7807447
15089809,Q15994220
15107483,Q27529163
15116184,Q24088759
15141234,Q52751112
15157632,Q57444901
15173992,Q6775277
15176059,Q56473856
15188669,Q25212315
15195893,Q4894623
15196505,Q45438853
15199297,Q59417948
15209546,Q45372886
15238301,Q59140367
15263481,Q16215823
15278341,Q45370515
15298778,Q53567875
15313201,Q5386995
15354894,Q7089714
15367317,Q4773111
15372872,Q58494857
15383222,Q21642714
15394716,Q7343311
15428579,Q6831662
15445786,Q5335928
15452873,Q11179889
15461086,Q54932676
15477150,Q21527289
15490508,Q53113772
15515145,Q4911279
15543496,Q58437033
15576074,Q11951989
15656527,Q27946593
15667479,Q30611687
15681650,Q28831240
15697744,Q12892115
15702003,Q42666582
15725659,Q4761182
15746168,Q7704078
15765267,Q30745273
15769736,Q16204360
15784352,Q6932274
15826771,Q23770428
15833771,Q6324041
15872648,Q16298266
15877552,Q45302480
15882746,Q30122075
15982402,Q17371084
15998983,Q29033519
16074139,Q4954937
16075490,Q15943160
16093143,Q29860750
16101106,Q45379484
16107338,Q5906372
16107865,Q47437185
16117371,Q26253811
16123107,Q47503003
16144177,Q4979959
16211826,Q21393901
16226958,Q48963403
16266145,Q50813134
16266387,Q21167850
16272333,Q56690552
16294592,Q24005668
16332777,Q5214478
16432902,Q6021556
16449493,Q44809488
16490841,Q55670441
16523613,Q22006690
16537190,Q1824066
16539430,Q43134092
16548696,Q57078992
16564330,Q39188490
16574967,Q37252643
16588741,Q5107734
16588893,Q6500254
16617727,Q6446585
16625038,Q58149327
16629084,Q1031604
16635316,Q57777332
16647316,Q20685472
16696453,Q28873773
16753741,Q17639205
16758891,Q18149235
16760690,Q21005723
16768200,Q7964806
16786389,Q29534102
16801342,Q21393838
16807232,Q2829697
16818699,Q25112171
16829898,Q18720270
16858935,Q43132095
16873926,Q27734669
16877004,Q39753666
16896851,Q57242067
16905768,Q5183825
16917591,Q41800935
16931203,Q4861352
16936574,Q45429739
16957798,Q54334702
16976699,Q1961445
16998718,Q37380742
17012371,Q33125140
17018643,Q12962535
17019767,Q50884813
17034136,Q45455252
17080104,Q17411305
17120553,Q54254780
17137396,Q48697877
17159809,Q45362312
17165510,Q44738582
17209641,Q41803943
17219507,Q6686821
17274775,Q51401804
17275771,Q55081453
17279931,Q22964835
17299134,Q27735004
17311394,Q6175247
17324023,Q56850321
17326341,Q16211370
17341157,Q5101116
17342693,Q47500148
17421957,Q29017440
17459095,Q23761015
17473013,Q28078156
17487401,Q52770465
17524607,Q16187355
17537324,Q17297604
17556050,Q56247050
17561433,Q26837722
17561625,Q4788778
17584682,Q57737420
17590581,Q5949740
17595888,Q56379325
17708070,Q11998317
17709721,Q26838539
17722580,Q47705568
17730427,Q6831240
17735865,Q57172410
17745697,Q57417871
17749492,Q20018149
17751475,Q4785557
17823201,Q23881432
17839277,Q45586262
17860035,Q4013232
17880733,Q16940328
17895958,Q16156152
17960963,Q6259992
17971683,Q39050835
17973036,Q42407955
17988625,Q54593124
18032925,Q5525638
18053607,Q4791577
18074709,Q33190170
18078443,Q27734521
18080247,Q20687575
18112324,Q27909321
18122649,Q22957248
18144720,Q48999751
18177169,Q25999463
18188201,Q45511869
18227383,Q5380310
18241045,Q28653189
18365938,Q47471213
18400668,Q47117813
18421967,Q7330849
18474909,Q19882056
18490132,Q58099693
18492113,Q21167703
18682964,Q50562040
18714936,Q44870777
18749823,Q4747938
18764475,Q52279583
18773856,Q56876272
18813782,Q59547657
18841788,Q45406606
18844565,Q6757491
18880357,Q4683084
18893250,Q56486538
18920267,Q5569060
18925301,Q59209402
18938848,Q45514835
18965274,Q18385414
18985519,Q55246077
19003358,Q47546073
19031275,Q5340525
19064800,Q57293446
19078422,Q50401560
19102673,Q8065014
19104621,Q55767445
19108154,Q2866563
19120605,Q19889136
19122421,Q42381568
19157171,Q42697784
19179000,Q6530640
19202484,Q7518247
19256015,Q46118280
19258284,Q12963838
19267270,Q55819219
19289993,Q6144003
19298718,Q52610369
19318414,Q50419447
19344654,Q45422794
19406435,Q598810
19466262,Q25231099
19476909,Q17313479
19479097,Q12327131
19577319,Q27733941
19620185,Q26702683
19762241,Q12965229
19768710,Q55739845
19788692,Q55081192
19811523,Q55584657
19828043,Q47498697
19859401,Q46998189
19873646,Q19882022
19880486,Q57532249
19893679,Q45422123
19928396,Q6292298
19943098,Q28976465
19949874,Q23772127
19979649,Q45403231
19986355,Q27049415
20030861,Q19620561
20063736,Q41672141
20111757,Q51933624
20208759,Q22278927
20225321,Q45373938
20226475,Q45390370
20227187,Q1871031
20286138,Q58041914
20286245,Q30645239
20309084,Q6437270
20321477,Q22107327
20327376,Q9051015
20432454,Q12102715
20488351,Q23905418
20507727,Q45521923
20529249,Q16221048
20535432,Q6272454
20609073,Q5213244
20652910,Q16212669
20682316,Q4746353
20686016,Q4664653
20711255,Q48471933
20713931,Q7609469
20721228,Q18205355
20789082,Q18589161
20812896,Q23703828
20819562,Q12965757
20847153,Q42394909
20868872,Q41799065
