,qids
1105654,Q19325119
1105924,Q55819214
1106185,Q17148528
1111017,Q16732196
1112132,Q4746831
1114109,Q50229575
1117998,Q56043316
1119099,Q5106471
1119324,Q45421525
1119972,Q10295620
1120358,Q58146423
1120410,Q7819180
1121670,Q30504299
1121701,Q37810668
1123755,Q52145501
1124417,Q3525463
1125241,Q13562006
1127790,Q56724042
1128164,Q39050444
1130395,Q50392722
1130424,Q569184
1132270,Q10316408
1133943,Q16727440
1135135,Q7803369
1136399,Q22112066
1138665,Q28503301
1140511,Q41849409
1140638,Q6233693
1147840,Q6377427
1149952,Q59605445
1152347,Q38187851
1152393,Q6074811
1159878,Q59191873
1163915,Q4708149
1165152,Q51052731
1165504,Q5248264
1166341,Q24952055
1167747,Q57087539
1167773,Q27655886
1170161,Q19561051
1170973,Q17371011
1171677,Q26251528
1171721,Q4281752
1174004,Q24233367
1176359,Q6112979
1177270,Q59434230
1178718,Q24809924
1178872,Q29452174
1179081,Q48471382
1179889,Q42907322
1180220,Q10281034
1183781,Q56809231
1184275,Q58333642
1184858,Q30121977
1187296,Q47494624
1188068,Q51558468
1188380,Q24060941
1188823,Q20873496
1189393,Q7976002
1190224,Q4934909
1190780,Q44759726
1191530,Q24809944
1191674,Q53108716
1192191,Q21285657
1194868,Q7917010
1196662,Q23007710
1196694,Q36490662
1202233,Q4497082
1203697,Q52044752
1203727,Q51048580
1206217,Q56882650
1207101,Q56254219
1208572,Q16584665
1214649,Q5129848
1214679,Q20675899
1217724,Q17388718
1218788,Q30069916
1221513,Q12963569
1221699,Q55281699
1222012,Q24565822
1226337,Q28007302
1228029,Q58100132
1228276,Q42603655
1229470,Q55955704
1234094,Q45463116
1234424,Q27526941
1234984,Q6212058
1237262,Q55237941
1238081,Q52222224
1238577,Q5524856
1238720,Q16226204
1240780,Q18044452
1243390,Q23905741
1244306,Q58215951
1245288,Q2832977
1249794,Q4908388
1250608,Q16982026
1253106,Q4923978
1253535,Q26596460
1254467,Q47035478
1256129,Q20714235
1260873,Q56043332
1263817,Q27662430
1265101,Q52769808
1267133,Q45413411
1267311,Q2866563
1268218,Q26705247
1270642,Q35829544
1270997,Q17371234
1271093,Q47708093
1271193,Q42291370
1271267,Q54920234
1275800,Q24743168
1275889,Q58795594
1278359,Q20203058
1279017,Q47169215
1280798,Q47295201
1281367,Q4746353
1282204,Q59209412
1284440,Q6207878
1287550,Q4679071
1288935,Q45419574
1291299,Q30505519
1291593,Q23073502
1294757,Q45371683
1295863,Q42696071
1296234,Q57339606
1297781,Q5107529
1299808,Q5343891
1304947,Q28839609
1313151,Q55583735
1313687,Q28946224
1314095,Q7959043
1314262,Q52842346
1315593,Q16734876
1316655,Q56289911
1318692,Q27531890
1321133,Q58918448
1323424,Q28869658
1328700,Q21756144
1328768,Q16240112
1330109,Q18685621
1330729,Q27663687
1334018,Q27995999
1334564,Q55081421
1338077,Q5279272
1339438,Q6770289
1340891,Q51662559
1341143,Q6406830
1341697,Q21547770
1342956,Q6828194
1343403,Q39079217
1345833,Q6968739
1348460,Q3295500
1348872,Q7323156
1352532,Q29094577
1352744,Q5228844
1354286,Q33157851
1356703,Q56701825
1358533,Q7324538
1359030,Q56486460
1359131,Q43016809
1363339,Q7563422
1363994,Q3544319
1366520,Q19956851
1367462,Q52199355
1368297,Q5606047
1368298,Q56611547
1368583,Q27662286
1371737,Q41531173
1372592,Q12810807
1372671,Q26405084
1374684,Q16548805
1374886,Q20810853
1375294,Q55767445
1376765,Q15983443
1377235,Q47113508
1377967,Q10361190
1378540,Q56036320
1380472,Q6249598
1380987,Q51129927
1383215,Q43901036
1383906,Q40357018
1384745,Q52818842
1386360,Q30121894
1389752,Q5596433
1391959,Q22948871
1392031,Q54862536
1393363,Q45360570
1395071,Q45765178
1395684,Q8991932
1396347,Q45361630
1397223,Q16244635
1399006,Q6833466
1400082,Q30510964
1402198,Q5660371
1403910,Q16206828
1404321,Q6967116
1404764,Q21067093
1406156,Q24238950
1406568,Q7291441
1407976,Q26855335
1408893,Q17017646
1410416,Q53870535
1410474,Q51083041
1411557,Q16200431
1414125,Q16935151
1415726,Q20744684
1418004,Q39700559
1418554,Q51999389
1419783,Q17370942
1421913,Q27050998
1422144,Q7416608
1422186,Q27929676
1427021,Q30070262
1427487,Q16216525
1428192,Q58610323
1429816,Q4977313
1429885,Q42305983
1430622,Q56249854
1431525,Q4935759
1432003,Q58008349
1435454,Q35785004
1436761,Q16233529
1441531,Q58008642
1442482,Q50379475
1444395,Q10329991
1444940,Q21664674
1446059,Q6769001
1447323,Q26828947
1447900,Q24937220
1448757,Q27088063
1451324,Q6730134
1451823,Q14946829
1452505,Q45461479
1453402,Q5221628
1454102,Q19956158
1455190,Q26237732
1456212,Q17371133
1456808,Q58145977
1460818,Q4769418
1460862,Q6792631
1461111,Q56253211
1463659,Q4707471
1464838,Q25324819
1465064,Q27525030
1466124,Q2849337
1466262,Q55433671
1468239,Q6831240
1468291,Q18720319
1468390,Q16136478
1470396,Q41777318
1473774,Q7368845
1475274,Q6932546
1475293,Q24266303
1482347,Q16298266
1488953,Q55114664
1489587,Q37838956
1491262,Q6387632
1491396,Q5307232
1494001,Q51853156
1494314,Q12966974
1495938,Q52452996
1499888,Q4216915
1504216,Q5339892
1505587,Q20278363
1505822,Q12963626
1507075,Q48849505
1508013,Q51776419
1509768,Q18045311
1511391,Q41804598
1513708,Q27733937
1514461,Q58333691
1515231,Q21005480
1518648,Q59567245
1526699,Q21555532
1527391,Q44573086
1528257,Q27525794
1528684,Q43111390
1529226,Q47120535
1533658,Q58973776
1534261,Q22005708
1540428,Q24061165
1541432,Q18813336
1541644,Q30501961
1542196,Q16252219
1545111,Q22280613
1545973,Q42697784
1548574,Q55584419
1548990,Q10270737
1549631,Q16846987
1549985,Q24525723
1550155,Q33003649
1552028,Q4772468
1554218,Q6147137
1555630,Q16232587
1555826,Q16738908
1558083,Q6767115
1558519,Q18921494
1563702,Q41798577
1563809,Q25414552
1566416,Q7331653
1566419,Q56065171
1566619,Q58314825
1568386,Q30505054
1569648,Q3386549
1569692,Q10306609
1570981,Q7244225
1571205,Q17009296
1571210,Q6199801
1572201,Q45467803
1583624,Q20995254
1584935,Q27733775
1586220,Q30295916
1588763,Q18589300
1589771,Q55956059
1590021,Q42531474
1594522,Q18044216
1595901,Q21642968
1596855,Q16241602
1597812,Q38815448
1598582,Q55670441
1599202,Q7648818
1600555,Q45053124
1603055,Q13122944
1606500,Q55709001
1607009,Q59204888
1607616,Q5524715
1609365,Q21067100
1612036,Q6143486
1612163,Q12964800
1618564,Q4977809
1620378,Q4696023
1622121,Q20090053
1626229,Q6988492
1628274,Q23583775
1630215,Q29867088
1630456,Q4910590
1630625,Q21066476
1641161,Q26923713
1641198,Q58215519
1643984,Q6188194
1645502,Q56640214
1648958,Q7358313
1653890,Q7614830
1655070,Q20684318
1658613,Q27975662
1662664,Q5225106
1662767,Q17486540
1667842,Q6199328
1668464,Q16242980
1668831,Q16214844
1669512,Q6282372
1670154,Q30080459
1670677,Q27527877
1670779,Q5262070
1673597,Q34028884
1676549,Q7407372
1680182,Q27057923
1682452,Q23894753
1684960,Q21066363
1685113,Q25349786
1689862,Q7586156
1702821,Q57957020
1702941,Q4756297
1703498,Q7609698
1703860,Q48676888
1705957,Q3262534
1708091,Q27862503
1709396,Q53567445
1710111,Q47026736
1711237,Q27662739
1715022,Q17098611
1715966,Q50733715
1717249,Q3130851
1723771,Q58797236
1724001,Q22320790
1724237,Q6260231
1725075,Q40823848
1729218,Q16442095
1730123,Q45435634
1730953,Q18593616
1733213,Q57515797
1736107,Q56747763
1737155,Q21603970
1737479,Q6988495
1739459,Q2641884
1741019,Q7803833
1747804,Q23712252
1749563,Q57064760
1753378,Q45416282
1753754,Q9204638
1753773,Q28408312
1753925,Q45525238
1754590,Q29540784
1756976,Q45567725
1757693,Q54560028
1761154,Q12102715
1762264,Q20572244
1768076,Q5676723
1769416,Q29189328
1769523,Q24248215
1771235,Q7547586
1772514,Q28662860
1774280,Q55235714
1776498,Q16129069
1776831,Q55689508
1776833,Q199368
1776891,Q6197528
1777393,Q44070775
1778156,Q26702549
1780903,Q55489052
1782543,Q22095882
1787712,Q23018021
1797054,Q7530790
1797781,Q42666301
1799764,Q23765745
1802636,Q26923835
1802778,Q18393035
1809031,Q48817767
1809692,Q58494643
1809850,Q16193340
1812519,Q21514571
1814373,Q20177163
1821967,Q5107928
1824337,Q16730712
1826407,Q56250394
1832482,Q27734203
1834269,Q54873592
1839890,Q2966633
1840415,Q21229304
1841115,Q48697877
1841744,Q12963757
1846107,Q47114873
1848157,Q54010297
1848613,Q57417871
1852183,Q56600140
1852329,Q4290819
1857630,Q16116517
1857741,Q5919046
1858979,Q50923684
1859149,Q57749000
1861360,Q30509247
1862013,Q27832753
1862206,Q6197052
1875117,Q50824218
1875410,Q18150546
1875965,Q6733686
1876891,Q5293875
1877390,Q11791053
1878680,Q57438262
1880084,Q5039027
1885094,Q50825791
1891260,Q21934365
1896004,Q58007621
1897483,Q17517024
1901461,Q30674285
1907008,Q22211029
1907528,Q52714724
1908727,Q56816637
1911252,Q45365247
1912828,Q58803132
1916601,Q7375240
1916636,Q16214078
1923497,Q10577839
1924250,Q58898829
1925231,Q17403099
1925717,Q29853392
1929306,Q52274293
1930622,Q45418802
1931814,Q42867394
1939360,Q6696352
1942878,Q4859227
1945669,Q26922111
1949099,Q41139510
1951828,Q48699561
1953523,Q57531348
1957812,Q41563649
1961421,Q6174859
1962825,Q7689996
1967141,Q16935068
1967945,Q18631306
1969748,Q14367255
1969965,Q11696119
1970290,Q32998798
1971477,Q57584474
1975166,Q6384568
1976092,Q7441189
1979847,Q45380460
1980419,Q55628206
1985913,Q7051696
1987393,Q16193178
1987495,Q17403232
1989092,Q27859508
1990534,Q30941000
1993132,Q12970913
1994665,Q12822222
2003397,Q18217992
2003453,Q7436309
2005465,Q8039492
2006693,Q39057596
2007574,Q30503529
2014004,Q11063652
2017130,Q25190178
2018061,Q444468
2018970,Q59209402
2022155,Q6552694
2022237,Q42704563
2022608,Q5220571
2025973,Q21621800
2026120,Q53098903
2028967,Q55092430
2031716,Q57001065
2032094,Q58007952
2034140,Q42367185
2035238,Q50560502
2038485,Q45420168
2040872,Q12961493
2047752,Q1418657
2048523,Q20573947
2054490,Q2964655
2055212,Q53764796
2058500,Q27890576
2060858,Q23771175
2065245,Q55080979
2066715,Q23415637
2068073,Q21170694
2068558,Q16727872
2072798,Q46686128
2073176,Q26036563
2083744,Q16213579
2083804,Q56087521
2086198,Q22277702
2090260,Q29453174
2090465,Q17403970
2091752,Q12604918
2097489,Q6775472
2100725,Q16091409
2108140,Q29915248
2108676,Q45025273
2110945,Q4788778
2111519,Q7704724
2112538,Q28555064
2115294,Q57472606
2119443,Q5648379
2125671,Q29897441
2126168,Q16983573
2126280,Q20630497
2130607,Q16226402
2136896,Q12967369
2141944,Q6757491
2142919,Q19880121
2145533,Q20017208
2147178,Q55434607
2148573,Q7422068
2150879,Q7176536
2150898,Q41533575
2151642,Q44070793
2151906,Q35434287
2156040,Q3453763
2156268,Q20729802
2158475,Q56610801
2162527,Q57906385
2164734,Q20687575
2172942,Q53857733
2178392,Q27796937
2182268,Q5048516
2182645,Q12967425
2182841,Q6186719
2183898,Q58824190
2188641,Q47738851
2189052,Q58483727
2190348,Q48838652
2192299,Q7286352
2194277,Q21066685
2196083,Q56221360
2198570,Q21872761
2199868,Q45419157
2200944,Q16205489
2204769,Q6557824
2205529,Q5526530
2207224,Q19663936
2210021,Q45170194
2211045,Q24572251
2214662,Q16147036
2215600,Q15220613
2215898,Q52633507
2216647,Q24572524
2219753,Q50309644
2221513,Q55238186
2221570,Q6180839
2222711,Q23783511
2223276,Q28053179
2225474,Q33190515
2232945,Q58159889
2233140,Q44424830
2233260,Q33103851
2234901,Q56728696
2235329,Q32542279
2236278,Q27662401
2238052,Q7650989
2242140,Q39070190
2249317,Q14946781
2254796,Q7613959
2254797,Q15819264
2257567,Q52151032
2261261,Q21266581
2263994,Q7803061
2264612,Q7815917
2265072,Q6283719
2271557,Q24451676
2273241,Q7309965
2278704,Q11905434
2281293,Q47035411
2282021,Q59221910
2283290,Q20685543
2289672,Q52115221
2289731,Q54358108
2295183,Q55584555
2296530,Q55739318
2300905,Q6773364
2304309,Q7615381
2306896,Q12965811
2309489,Q18811080
2312927,Q43134252
2315477,Q38327932
2322239,Q56513386
2322244,Q17386439
2323085,Q48868878
2325445,Q7154438
2326623,Q20675964
2327845,Q45594361
2332400,Q55183526
2336813,Q27899323
2338817,Q16233689
2339071,Q30070509
2341939,Q53111019
2342973,Q5240445
2343768,Q17612400
2346988,Q3808111
2349080,Q58918452
2355386,Q19560723
2357390,Q47502346
2360184,Q16186320
2360978,Q55138337
2361850,Q29050611
2362340,Q45456936
2362387,Q55386664
2363122,Q58795663
2363706,Q12964214
2363916,Q6450302
2364809,Q7025161
2365918,Q21207819
2369079,Q38460013
2378737,Q3294027
2383583,Q16187073
2385139,Q7331871
2386735,Q5181391
2396698,Q4910753
2398798,Q56809044
2399028,Q4661933
2403164,Q56645373
2404890,Q16732712
2409360,Q16199184
2409620,Q50809197
2420096,Q20644071
2424495,Q16200121
2425197,Q23761541
2425223,Q2363345
2428355,Q5238507
2428919,Q5125209
2429675,Q7418422
2430290,Q28536817
2430949,Q4746894
2432640,Q7789021
2432763,Q57418900
2434536,Q21064517
2437932,Q56486538
2438049,Q28828101
2438056,Q7786904
2439051,Q12967040
2441627,Q50676825
2442943,Q6447021
2445994,Q42336671
2447390,Q21552654
2447813,Q58153850
2456947,Q12268894
2457698,Q45421090
2458572,Q45466138
2459525,Q16028203
2460057,Q47542237
2460390,Q55347730
2463195,Q52423939
2464633,Q51657959
2468284,Q27541580
2472264,Q51337102
2474665,Q20677093
2480988,Q12896024
2483771,Q45397950
2488701,Q47513937
2489016,Q20090131
2494537,Q24053454
2495291,Q17306159
2496474,Q6551640
2499490,Q57775362
2499919,Q4706554
2500075,Q262174
2502265,Q6838307
2502793,Q27663107
2503125,Q42358656
2503591,Q24174976
2506243,Q21620957
2507394,Q18395300
2509574,Q56650191
2509621,Q45388892
2512304,Q16149271
2513528,Q55183481
2526288,Q58174141
2527676,Q20707255
2530145,Q27662570
2532567,Q7614640
2537367,Q29617741
2538636,Q6376914
2542171,Q4964546
2542987,Q56064715
2544434,Q18359183
2545647,Q17612838
2548045,Q16734026
2554911,Q54932597
2562426,Q48407717
2563316,Q5108246
2565540,Q45402645
2566131,Q16173180
2566687,Q53113575
2568440,Q6769487
2570666,Q50624550
2581383,Q4730799
2581840,Q16150364
2583982,Q5048579
2587624,Q58012035
2592382,Q10556316
2593814,Q4899445
2596099,Q55760588
2597893,Q18098565
2601421,Q51754409
2606547,Q5345014
2608862,Q16240137
2608883,Q2893323
2611908,Q29017440
2612605,Q50505575
2613298,Q7815121
2613331,Q26205736
2616640,Q12961607
2618117,Q29835293
2621736,Q12403930
2622105,Q3700431
2623586,Q6499517
2623896,Q45368033
2624847,Q19865346
2636206,Q39087974
2640263,Q25484688
2640957,Q22964835
2642353,Q20090191
2649142,Q21642403
2659313,Q22111499
2663762,Q45469391
2666820,Q59484398
2669539,Q50409097
2669625,Q55759626
2669646,Q21642480
2669717,Q23696702
2670108,Q24190912
2679971,Q12967714
2681767,Q16148560
2682138,Q27063354
2687805,Q58213415
2692857,Q17055478
2695373,Q15059457
2696226,Q27663695
2697565,Q17371294
2709468,Q6846695
2713190,Q44870777
2713528,Q16195950
2713681,Q19867551
2717232,Q26924897
2720300,Q45563266
2722458,Q56559148
2725553,Q44809488
2726156,Q15713128
2728486,Q27523497
2737502,Q16732472
2742313,Q26923697
2742895,Q52714239
2748617,Q47308156
2758658,Q13563102
2760709,Q23771534
2767022,Q57078520
2769815,Q23879780
2776879,Q21662985
2776934,Q12239915
2778173,Q55949422
2780910,Q28186748
2781360,Q27528793
2781401,Q8025968
2783270,Q12967124
2785833,Q6174259
2785931,Q16199647
2785950,Q5716832
2788291,Q45402519
2788358,Q17194287
2789148,Q6774935
2794492,Q16199769
2796661,Q16197166
2801385,Q26838539
2803970,Q3369234
2804365,Q6397289
2804393,Q3262601
2806716,Q58198512
2807018,Q30348920
2808837,Q6515306
2809489,Q41187865
2810193,Q7945409
2811422,Q41675200
2823650,Q16225674
2823798,Q24005476
2828733,Q40084709
2830139,Q42531666
2830823,Q28007409
2844700,Q52540553
2851489,Q6451738
2852240,Q50223927
2862168,Q23418964
2863590,Q5026300
2864931,Q55112202
2868706,Q37830135
2871575,Q20856686
2876765,Q11815396
2877371,Q58437033
2877966,Q22279237
2883460,Q6389996
2883477,Q22908211
2889225,Q17137145
2891418,Q38172152
2892801,Q57907084
2893002,Q52153227
2898027,Q20604679
2904276,Q42912821
2904372,Q6200159
2909271,Q18685716
2909479,Q45355046
2909704,Q21005350
2909847,Q24263616
2912263,Q12970033
2914031,Q20793559
2914282,Q37320842
2915574,Q10361069
2918345,Q16570022
2919245,Q58371764
2921551,Q27063739
2923947,Q18211690
2925996,Q58494857
2928228,Q12962850
2934290,Q39390257
2935636,Q5129904
2938621,Q47006184
2942702,Q17659326
2942989,Q19802931
2945060,Q51933624
2946456,Q56559235
2952657,Q20278449
2954056,Q56273288
2955612,Q18685553
2957028,Q4878845
2959110,Q23907140
2962690,Q17561493
2963409,Q5107734
2964197,Q28822974
2965667,Q42704042
2967201,Q56801362
2967494,Q11916553
2974569,Q17371130
2982127,Q27983481
2992213,Q11768550
2992484,Q28924666
2994385,Q54819945
2995435,Q6489971
3000779,Q7615369
3007932,Q27957274
3010712,Q6491163
3011276,Q48425405
3015709,Q27908661
3016394,Q28871541
3020984,Q55303123
3025718,Q41776238
3026771,Q30029171
3027588,Q56423717
3027632,Q30604147
3028819,Q58918456
3033994,Q16361589
3035436,Q19665681
3040879,Q47819014
3043910,Q5247839
3044927,Q12970164
3048061,Q6187272
3048870,Q16934983
3049412,Q46350996
3049578,Q21392254
3053334,Q27734272
3053338,Q55475655
3053346,Q48471933
3059007,Q7403300
3061048,Q19662341
3063879,Q48742107
3065695,Q21621660
3066852,Q5981438
3067603,Q29404851
3069465,Q52774139
3072032,Q22956731
3075129,Q16728016
3078538,Q58972572
3079103,Q5767528
3079607,Q28033732
3081512,Q58323074
3084425,Q19043712
3084980,Q18206526
3087096,Q51387401
3093358,Q56470555
3097407,Q27064033
3097470,Q30278116
3097471,Q18589161
3103904,Q18921934
3107139,Q4761182
3111156,Q6742241
3113037,Q18217961
3117891,Q52818941
3121763,Q7817859
3123342,Q19382948
3124714,Q38445272
3126813,Q7282696
3131485,Q3017660
3132982,Q4711183
3133736,Q37831566
3137870,Q7804197
3139656,Q20684502
3140080,Q55114658
3141723,Q26857010
3146290,Q41672686
3146488,Q4754770
3146831,Q7026774
3151947,Q56556795
3153880,Q45373920
3155025,Q55357069
3174864,Q12967509
3175547,Q6779517
3175931,Q18684719
3178234,Q59240358
3180364,Q16209558
3180796,Q23771654
3182823,Q54820910
3185770,Q16211873
3188519,Q51758389
3189767,Q18326285
3190755,Q7172020
3198209,Q57692276
3202352,Q56461810
3204750,Q20676403
3210803,Q23830592
3224895,Q23061259
3228154,Q29528828
3236811,Q16190725
3237207,Q16728907
3237277,Q17371087
3238954,Q17634947
3242481,Q51337629
3251153,Q26251726
3253755,Q26922248
3261493,Q49561393
3261562,Q58009700
3266416,Q4665464
3267327,Q23799579
3268980,Q20794240
3272250,Q56073468
3277548,Q56250311
3278344,Q16658066
3281907,Q58216556
3283761,Q45505343
3294590,Q21067101
3294711,Q5191379
3297587,Q16196246
3300268,Q47128869
3301094,Q12965229
3301358,Q6796458
3303026,Q54901092
3306853,Q20677069
3312301,Q41672141
3317395,Q18206788
3318224,Q51697427
3324164,Q5657897
3327478,Q52106880
3332253,Q16215233
3333810,Q5981218
3334159,Q11646904
3343294,Q47542807
3347714,Q52913029
3351001,Q45390365
3353001,Q42887063
3353294,Q16384843
3355620,Q24837939
3356712,Q20744975
3358565,Q26723561
3360051,Q27662629
3362041,Q29466584
3367788,Q6286825
3371817,Q52905074
3374813,Q5232886
3379100,Q56813988
3379223,Q39058959
3382495,Q8062415
3384976,Q48700362
3386403,Q29014839
3387424,Q45552888
3389218,Q26263316
3389642,Q6794964
3393637,Q30524343
3393732,Q46118406
3394413,Q6012620
3396988,Q10327587
3397113,Q55286373
3399006,Q7488259
3404589,Q59529162
3408324,Q25189629
3408919,Q52619056
3409714,Q30519511
3417983,Q58149327
3421584,Q45408735
3423870,Q24851480
3424555,Q19662301
3427978,Q47798036
3429039,Q47492928
3431800,Q56161732
3432249,Q56858152
3432321,Q6395998
3433519,Q22326961
3433738,Q56701907
3434724,Q5650747
3439576,Q56733569
3445428,Q4799405
3457504,Q4678904
3460817,Q22096922
3464174,Q58007854
3483611,Q58577686
3489992,Q45426207
3494154,Q26209611
3501683,Q29045615
3502104,Q5235889
3502136,Q4756710
3510635,Q4901037
3513323,Q30223603
3516220,Q21067092
3525088,Q4864183
3525965,Q12964108
3528051,Q55639630
3531263,Q21176516
3533045,Q21228396
3535785,Q19561400
3537232,Q10363062
3537660,Q47467665
3539022,Q45419375
3550368,Q2829697
3563510,Q55527692
3572987,Q33528782
3575703,Q7343398
3584064,Q16734580
3586224,Q59179735
3593960,Q56599875
3597412,Q7238446
3601199,Q20090706
3607023,Q5180788
3609927,Q48472686
3610893,Q6872119
3611644,Q51584372
3616419,Q12962705
3629130,Q5339973
3629494,Q57242538
3629820,Q55081425
3633374,Q10305149
3633987,Q7595931
3643678,Q20090145
3648586,Q45601351
3649198,Q11539590
3663077,Q48285389
3663412,Q58917288
3664318,Q45402479
3670392,Q56065292
3687030,Q50413875
3692537,Q55314914
3694601,Q2883174
3695739,Q30688992
3700601,Q55761152
3710093,Q17379895
3711572,Q26844437
3712892,Q19609724
3715950,Q27527506
3716999,Q55584512
3717354,Q5180708
3723903,Q22906919
3727604,Q5213729
3727722,Q39059135
3728969,Q26844689
3732450,Q59167685
3739703,Q6876867
3740416,Q30572813
3742514,Q24456210
3743371,Q45397948
3748546,Q58097991
3752037,Q17198173
3752801,Q48789572
3757014,Q6214185
3758634,Q7360346
3763600,Q19663990
3765181,Q16935116
3765799,Q52224004
3773332,Q56224022
3773386,Q55433029
3777529,Q12961299
3777945,Q29913244
3779813,Q55876580
3782573,Q19281593
3783294,Q51872310
3784958,Q57078986
3787926,Q33676099
3796473,Q27524815
3797561,Q27916075
3802889,Q30323671
3806916,Q10374205
3812505,Q11813512
3822662,Q57242766
3823282,Q19892985
3824804,Q7383864
3829324,Q14479314
3830710,Q48976259
3840468,Q25486191
3845779,Q58431102
3846589,Q5142019
3852609,Q18127734
3854484,Q32541645
3866596,Q56249774
3869153,Q28924983
3873440,Q22108260
3873659,Q7149435
3881279,Q27805293
3884877,Q4769075
3887310,Q19661648
3890759,Q21546917
3897365,Q27656831
3897591,Q59417948
3900186,Q5524224
3908670,Q50362891
3920959,Q6179160
3924262,Q21010757
3931692,Q42666204
3933231,Q18720271
3933966,Q8062146
3935377,Q41187657
3936212,Q6389097
3943355,Q16196562
3943676,Q5045143
3946131,Q51895542
3946713,Q50736967
3950184,Q54889406
3952638,Q13102781
3952794,Q50874784
3953888,Q45302380
3954694,Q30663595
3963674,Q45413410
3965401,Q25587556
3973771,Q7294007
3976084,Q20039260
3976808,Q7383860
3987715,Q59155176
3989459,Q16575756
3992333,Q16223992
4002650,Q30142891
4008372,Q43549175
4010744,Q16089946
4010989,Q18631117
4011490,Q7491728
4018856,Q27947572
4023412,Q45365122
4026301,Q6153026
4029153,Q40539380
4029401,Q36623314
4033193,Q30502168
4036071,Q6179500
4041291,Q56222385
4056809,Q39070793
4059659,Q55819527
4064120,Q24233773
4068136,Q56681483
4073160,Q42381568
4073552,Q27906174
4076282,Q48988704
4078194,Q27460036
4083878,Q10281545
4084968,Q21856970
4085181,Q11998317
4088625,Q16732435
4089946,Q7914686
4094403,Q45408151
4105062,Q29642985
4105760,Q21062683
4108629,Q7554617
4109916,Q37992925
4112758,Q12969943
4115553,Q52274500
4120102,Q16213181
4124842,Q5041654
4126567,Q21934030
4131209,Q43252447
4134760,Q28469889
4137970,Q55632338
4139878,Q45402650
4142421,Q59286537
4149824,Q22279559
4152276,Q28604998
4168610,Q13641302
4171660,Q23823442
4173163,Q21170719
4173643,Q19629586
4179445,Q30251218
4183613,Q57413167
4188523,Q37320753
4189636,Q55313437
4191193,Q57242022
4198446,Q47503003
4200394,Q24572372
4201562,Q58853730
4207301,Q20685318
4207320,Q45465932
4208925,Q47539954
4209298,Q57584414
4211144,Q58383942
4212636,Q31664668
4217066,Q33112573
4224828,Q55584536
4228049,Q45396875
4232515,Q55712964
4234258,Q28131360
4235958,Q55281198
4236078,Q6163204
4236715,Q47515244
4238548,Q26210784
4238735,Q7494802
4250100,Q47460228
4250352,Q5307233
4252320,Q57292442
4256509,Q21005203
4258573,Q42940911
4262308,Q23134857
4265136,Q45424391
4265383,Q37993323
4268059,Q7436600
4270543,Q56486543
4271237,Q38650626
4271747,Q11575769
4271834,Q30323431
4282703,Q7143464
4298464,Q6409574
4298968,Q12167704
4303752,Q55948804
4306272,Q56809119
4308538,Q12962543
4310560,Q56485665
4316050,Q16983549
4321819,Q21527289
4331728,Q6369932
4341032,Q37993368
4343220,Q6107490
4344095,Q12962854
4345192,Q10276343
4346261,Q30877477
4347550,Q25222476
4349995,Q56752496
4354929,Q21042728
4355671,Q33437192
4374483,Q3081346
4375068,Q7818037
4375411,Q2981714
4384334,Q4668146
4395987,Q48926393
4404047,Q4912959
4411687,Q6524252
4412540,Q6849211
4417514,Q7622907
4418648,Q26251176
4421526,Q28227697
4427527,Q21005165
4428847,Q5372114
4430384,Q5657157
4438026,Q30322384
4439949,Q47026833
4446980,Q12596070
4453495,Q6798540
4457654,Q55081303
4460811,Q22113396
4462548,Q20737300
4467272,Q21932209
4469940,Q29094086
4476765,Q28109102
4477433,Q40476365
4478441,Q21066310
4480094,Q5300461
4484919,Q26704352
4492845,Q45420585
4504141,Q28039464
4511211,Q22077918
4520130,Q6286771
4524253,Q45532837
4525635,Q27527321
4531388,Q55081266
4537793,Q58399717
4540605,Q4679964
4544657,Q21511707
4546784,Q57161209
4548495,Q10387128
4549129,Q4647758
4553223,Q55106146
4557122,Q52768079
4569176,Q58972977
4577469,Q45352673
4588200,Q12316343
4610688,Q21175239
4611983,Q7409534
4613218,Q17371077
4617848,Q4708843
4623335,Q47011847
4637157,Q18149875
4639252,Q45416103
4639329,Q30325474
4644688,Q7615336
4652340,Q40805875
4668336,Q13119895
4676647,Q40750314
4682659,Q51966490
4684476,Q44147081
4689927,Q58322818
4694034,Q5129268
4708824,Q6115540
4717590,Q23772614
4722364,Q16212669
4723449,Q4717600
4725358,Q58220323
4725395,Q27734198
4728984,Q47028263
4736198,Q2330033
4740828,Q3538578
4742023,Q42320229
4752286,Q48790821
4759825,Q30122948
4760140,Q28839731
4761017,Q21965064
4765398,Q19661152
4769650,Q5307130
4773077,Q29452536
4786276,Q21177367
4792487,Q59140367
4797743,Q2916201
4798927,Q11530998
4805640,Q56701702
4807244,Q4934238
4809854,Q56850118
4811138,Q5247958
4815322,Q7436080
4815351,Q5111645
4822629,Q21070928
4822678,Q16739446
4823196,Q6766864
4824515,Q5678281
4825942,Q6766723
4832785,Q27244486
4836810,Q3016007
4837882,Q5941579
4839993,Q16728652
4844139,Q21620651
4845672,Q27734169
4848708,Q58495002
4851554,Q51544561
4855989,Q27238058
4859050,Q18823043
4860280,Q16186538
4867760,Q4756106
4876205,Q19605732
4877314,Q3186521
4877661,Q56064992
4885813,Q50824000
4902616,Q23770430
4913491,Q52415231
4921573,Q24994006
4922862,Q45330741
4925825,Q6522849
