,qids
5053565,Q27527282
5054634,Q56224111
5058964,Q55092447
5063448,Q47494624
5065916,Q45716097
5069927,Q16002680
5073701,Q16633213
5076714,Q5402966
5089321,Q21064517
5097395,Q55459568
5104099,Q21934091
5105728,Q17612839
5119036,Q54358534
5127755,Q16215849
5135924,Q42533017
5137985,Q58437033
5147124,Q7172020
5164280,Q45438747
5164581,Q15983391
5164799,Q21872436
5169524,Q28839657
5171837,Q21664727
5176030,Q22277283
5185199,Q5812598
5193780,Q7609469
5196691,Q29346402
5203122,Q50825791
5221064,Q24565816
5227864,Q23771619
5230556,Q3751321
5231416,Q20794240
5236994,Q57096777
5244294,Q16223419
5245923,Q56086995
5248023,Q6178895
5249158,Q22096922
5249188,Q18393268
5250622,Q6770289
5256239,Q5191379
5271593,Q5220571
5277462,Q7023950
5281208,Q38898540
5284225,Q2658232
5285074,Q6551941
5303434,Q57307186
5305026,Q6302597
5318354,Q25352066
5320283,Q2866563
5327799,Q39066558
5338638,Q47035478
5338847,Q28186748
5338904,Q7368845
5340755,Q6662271
5341049,Q7859605
5341370,Q56121998
5358602,Q34367889
5371838,Q27052068
5379393,Q40906434
5380586,Q21395049
5386383,Q57433432
5391180,Q19892985
5397554,Q47030148
5399106,Q47127797
5406675,Q27734669
5412054,Q21064611
5421280,Q34345305
5421747,Q17306360
5436207,Q13563102
5442859,Q6791138
5448457,Q22277561
5452146,Q55081425
5453342,Q38460451
5460093,Q23416716
5471907,Q57531348
5476028,Q6262946
5479081,Q11305228
5488976,Q6757589
5491239,Q24851556
5494450,Q27662322
5498784,Q48892085
5509098,Q3013674
5523885,Q30051028
5527278,Q17180680
5528630,Q16358132
5533611,Q44424830
5534703,Q17370942
5535886,Q45372886
5537514,Q12963560
5551140,Q6968739
5555008,Q18044592
5555258,Q55819193
5557509,Q30127635
5558917,Q17488211
5562278,Q45592893
5570361,Q18387064
5574930,Q7326519
5578267,Q20630497
5587367,Q17371258
5594217,Q29473393
5596297,Q4751431
5617174,Q7970125
5627660,Q57412078
5674179,Q38460795
5679518,Q22965840
5679717,Q16200431
5682081,Q6767652
5685726,Q6292298
5686140,Q7384662
5691944,Q24053776
5693291,Q6539782
5694925,Q2820958
5697083,Q45413801
5704175,Q17420904
5704643,Q7088139
5718546,Q4820813
5726324,Q45622501
5726491,Q51631398
5736402,Q45467746
5741714,Q43014250
5742585,Q3643493
5753386,Q7108261
5756333,Q27679668
5758179,Q17386112
5759197,Q5569109
5766038,Q58316442
5767990,Q24004982
5774801,Q16567217
5777447,Q5074740
5779385,Q22077957
5780834,Q5300461
5781437,Q21066570
5784977,Q18150546
5785994,Q27532136
5799171,Q26702997
5800587,Q45424391
5806416,Q30080459
5809867,Q5071271
5817889,Q42704042
5819894,Q20684502
5827542,Q44445564
5830493,Q56423670
5830984,Q33112573
5833036,Q56649735
5835663,Q45443518
5837224,Q17386439
5838104,Q22005708
5839305,Q6551640
5840321,Q48035251
5840823,Q2899600
5843811,Q27796937
5845941,Q45421473
5851797,Q17277572
5853046,Q7494006
5859724,Q7029797
5870282,Q6012620
5878685,Q16195469
5881018,Q16199462
5883423,Q45480481
5892382,Q16753337
5893810,Q59240223
5896240,Q55819855
5897584,Q7024296
5905289,Q5110821
5920995,Q54821005
5926184,Q17370889
5931507,Q5077615
5939345,Q6394505
5939695,Q8055185
5957931,Q57777332
5983381,Q26703010
5984916,Q199368
5991446,Q42291370
5995212,Q47819014
6000571,Q34620007
6006691,Q25476803
6016869,Q47089187
6020425,Q21573186
6025404,Q56433922
6027034,Q22107175
6027049,Q18704852
6028486,Q26205736
6035731,Q45384553
6045348,Q27881450
6057402,Q11016339
6058278,Q45402519
6067226,Q12206492
6083321,Q6438096
6092279,Q29452174
6093291,Q17194452
6094711,Q18394775
6097316,Q53870540
6102584,Q52160103
6102995,Q4678963
6113105,Q37252643
6114452,Q47466234
6114882,Q58796245
6118888,Q30029171
6122751,Q18763750
6125923,Q7356237
6131172,Q4751253
6134300,Q22077918
6136061,Q3187676
6138759,Q20278449
6139477,Q46516206
6146022,Q55475655
6147382,Q16551378
6147662,Q17371910
6157958,Q12895254
6159022,Q56599779
6164182,Q7176536
6164275,Q16736727
6164379,Q12962398
6166257,Q15994227
6166865,Q6374267
6168455,Q22906919
6173420,Q58346976
6177144,Q37391197
6181867,Q51606842
6186885,Q30101095
6198451,Q5307232
6220708,Q55876580
6225553,Q28136170
6229986,Q29951631
6231559,Q12268894
6238514,Q45393048
6244536,Q20685601
6244543,Q16683858
6244783,Q14946781
6245463,Q26251015
6245569,Q5111892
6251337,Q39079216
6251529,Q7323753
6255859,Q20994882
6276347,Q6846291
6284050,Q44147081
6284802,Q18390685
6288244,Q4760518
6294656,Q54010297
6304977,Q16019155
6309682,Q50282034
6313611,Q56640215
6320850,Q57339606
6333319,Q56236322
6338197,Q6050543
6339959,Q45574389
6352364,Q18631306
6363750,Q46410930
6369126,Q5045143
6371546,Q7396162
6373091,Q41800537
6373164,Q7547586
6373541,Q58147902
6379695,Q56685698
6414263,Q4755919
6414401,Q27922703
6415057,Q5307233
6427629,Q3438831
6428534,Q25575333
6443546,Q19895791
6454563,Q51831418
6454910,Q26915334
6458057,Q15819264
6459094,Q42893482
6461131,Q45625947
6461258,Q18631117
6464953,Q5679601
6466372,Q16205489
6467138,Q6780573
6469458,Q4730746
6480248,Q27067641
6481464,Q13562006
6487091,Q27527785
6498533,Q7348080
6504135,Q5548920
6510422,Q5106471
6518117,Q52160386
6521367,Q3183347
6521971,Q25095633
6527439,Q19376382
6528218,Q4980574
6531434,Q16687118
6533089,Q23772073
6543314,Q7331653
6543886,Q6788398
6545525,Q41796227
6556228,Q10473301
6557697,Q17137145
6559465,Q27529363
6563168,Q27733833
6564249,Q16116207
6565204,Q6230325
6565750,Q21070928
6585651,Q16232100
6586459,Q7106289
6588190,Q16592686
6594703,Q4962909
6599242,Q27244486
6616399,Q2370965
6630813,Q56249774
6657151,Q4755069
6663082,Q45403231
6663113,Q7615404
6671460,Q3337842
6672153,Q28968040
6676837,Q38228092
6688326,Q6110804
6688377,Q16727736
6690150,Q2590260
6691942,Q8044314
6695111,Q4964546
6713273,Q52199355
6719393,Q22006570
6723629,Q28870655
6726019,Q19665419
6726731,Q55080999
6726839,Q48789572
6726878,Q16193868
6727416,Q7409451
6732264,Q55442879
6733683,Q29946734
6735437,Q5334987
6752892,Q54307424
6760169,Q58008642
6763851,Q5120588
6782073,Q5657897
6787192,Q59037594
6801512,Q37992925
6803108,Q42887063
6809953,Q58478051
6827753,Q19864283
6828266,Q56702172
6830250,Q6498919
6834436,Q2966633
6846986,Q20684334
6852473,Q20435746
6857158,Q45420588
6858314,Q24007466
6859404,Q15917446
6863122,Q30122115
6877835,Q22958776
6889851,Q43251530
6893393,Q7117264
6893537,Q55712964
6916025,Q16575919
6916786,Q42666582
6919311,Q58796286
6920966,Q5101491
6923391,Q18206526
6932946,Q54860720
6936502,Q27524411
6938778,Q5262293
6940235,Q41592226
6940349,Q5101116
6948092,Q51352127
6964581,Q10270135
6977706,Q48688427
6988457,Q29050611
6988779,Q6283861
7017708,Q17306159
7031656,Q18218187
7032496,Q55386827
7034315,Q55314802
7037809,Q48818076
7040445,Q45445476
7042088,Q20735787
7045368,Q30069921
7056153,Q11805293
7056752,Q37380044
7080492,Q35488759
7087653,Q51955064
7105264,Q52637251
7105777,Q16204360
7114518,Q8014370
7119012,Q3946298
7124929,Q43301926
7129708,Q24851970
7145196,Q39945501
7146439,Q444468
7154605,Q26210772
7161090,Q47005786
7172181,Q45413410
7182002,Q52418753
7188643,Q26251723
7205070,Q18419044
7211402,Q23541276
7231201,Q26405061
7234763,Q5112601
7238014,Q27050123
7238562,Q28033735
7259869,Q42867394
7265329,Q25338348
7274324,Q18720271
7286375,Q45402645
7289188,Q12971415
7292866,Q58795889
7305234,Q56611547
7308673,Q15983443
7311139,Q6847963
7314647,Q16193563
7318754,Q56949080
7318783,Q56801362
7321476,Q33295251
7321766,Q27942120
7322147,Q52005001
7323800,Q10361069
7327996,Q25345235
7330229,Q29523913
7345014,Q29466584
7350094,Q22113396
7353270,Q20090053
7353439,Q27663107
7375596,Q55624000
7399503,Q7932664
7405294,Q21064638
7413588,Q39977539
7423473,Q16120239
7424598,Q20676636
7424843,Q43379379
7438989,Q5108321
7445482,Q21039412
7455426,Q12265846
7473169,Q7296653
7474858,Q30122666
7483843,Q23907066
7489725,Q57197617
7501890,Q58099825
7524884,Q28812627
7538291,Q5232453
7546923,Q56702359
7547296,Q56701907
7560107,Q16730056
7568912,Q22813204
7582480,Q24702635
7588592,Q57444901
7592333,Q19946111
7601490,Q7422068
7612243,Q21872653
7624322,Q58174540
7643827,Q16581664
7652972,Q45447070
7657542,Q56065171
7665522,Q5306203
7675853,Q7331784
7685485,Q42500822
7697087,Q28167144
7704049,Q16838871
7705572,Q4773202
7715019,Q5039027
7724974,Q40750795
7726585,Q43933026
7729033,Q6138003
7738512,Q27983481
7744320,Q11488036
7768921,Q51955164
7770085,Q17371075
7777350,Q58383942
7781397,Q7815917
7786962,Q50555290
7793593,Q50807925
7820460,Q16233689
7823943,Q24832255
7842108,Q55080949
7846343,Q42865562
7859672,Q55584555
7865262,Q19629586
7867173,Q27078366
7886550,Q7026789
7903872,Q5637555
7904522,Q43549175
7907808,Q21756144
7914456,Q6101530
7923493,Q21033239
7923641,Q4977809
7943261,Q27031426
7950793,Q55956357
7953448,Q25480185
7953534,Q31189284
7959138,Q6282372
7968496,Q23883027
7976894,Q7244419
7981190,Q16194264
7982574,Q56187467
7985022,Q45356726
7989719,Q20740999
7992803,Q22957266
8001081,Q22107889
8018068,Q42562126
8022510,Q27063998
8028615,Q3898013
8037862,Q20687638
8039106,Q19881215
8041419,Q29791594
8042565,Q3746480
8072494,Q53101167
8072965,Q42852733
8094846,Q27885349
8095521,Q20982690
8095774,Q56690552
8098960,Q19833502
8119493,Q27049939
8128452,Q27907441
8134174,Q42394909
8169198,Q3313482
8170849,Q22957683
8176075,Q8048695
8192964,Q24565756
8203173,Q6218910
8208397,Q6771947
8211033,Q27964205
8216870,Q6530640
8227264,Q15831710
8228562,Q59151356
8228646,Q41447903
8232772,Q17403232
8233316,Q7159459
8243806,Q16205382
8247975,Q52160385
8256654,Q30348943
8265471,Q27535301
8267101,Q6872119
8290935,Q24573092
8297711,Q20744684
8310632,Q44980613
8321053,Q47437185
8335272,Q45421525
8344504,Q19665715
8353513,Q27922233
8365152,Q16832046
8368034,Q5281267
8377145,Q6238506
8401582,Q4701783
8412284,Q45385953
8422980,Q6833288
8430545,Q47086693
8434433,Q41078485
8438760,Q21005350
8452880,Q4954937
8454257,Q6828525
8459771,Q11322941
8462408,Q17099833
8468178,Q27529078
8476637,Q25475406
8485849,Q21228396
8493895,Q6170754
8501026,Q55584423
8503648,Q21903442
8522046,Q16198520
8543802,Q4730752
8557597,Q27898578
8558398,Q16567140
8568310,Q58756886
8581130,Q36490613
8591109,Q12967143
8627535,Q5142018
8630963,Q5106700
8634864,Q5311629
8639898,Q24006570
8655120,Q5920648
8677757,Q43177810
8683251,Q12965229
8689026,Q41669040
8695935,Q44980031
8704092,Q57339523
8713089,Q52905088
8716216,Q43251903
8740749,Q57438415
8756729,Q21170469
8804884,Q21264481
8810061,Q50379413
8813013,Q17305671
8818063,Q20177163
8822912,Q34980946
8827253,Q50405380
8829430,Q26923713
8836165,Q6181995
8866701,Q51231944
8873490,Q31189155
8884150,Q54297273
8889113,Q6147137
8889164,Q10281545
8898493,Q7831795
8907956,Q10281034
8911162,Q5544699
8923649,Q5217961
8927588,Q26923697
8928115,Q58836931
8928993,Q4945276
8966116,Q12965353
8982191,Q7608110
8991166,Q7964806
8994384,Q21934030
9012433,Q16252219
9026309,Q20606135
9032016,Q12962854
9036003,Q42666188
9042536,Q48425405
9046499,Q6067459
9066620,Q45418241
9084612,Q28927413
9112107,Q26703595
9112203,Q12027940
9114103,Q6272248
9115904,Q4667329
9119098,Q41864987
9126506,Q48563107
9127551,Q11998029
9133198,Q11905434
9155077,Q6880810
9167214,Q6779973
9173085,Q37642987
9181726,Q59306161
9190441,Q50362891
9192374,Q30142042
9193343,Q58215586
9196162,Q37320842
9213671,Q43369996
9218032,Q51033491
9218600,Q21062358
9231296,Q4924142
9242658,Q17523819
9261502,Q28105135
9297936,Q5232886
9304248,Q47162910
9306566,Q5415452
9320346,Q59421210
9320418,Q27501497
9321035,Q23883593
9374252,Q16736910
9385107,Q16730991
9385966,Q23542615
9419425,Q21005480
9419548,Q56702045
9431323,Q58096918
9456138,Q26845372
9472641,Q56423717
9477952,Q45477395
9488852,Q5569060
9497665,Q5047126
9520389,Q44573086
9521699,Q27942437
9521951,Q4980660
9522250,Q16182576
9527815,Q30877477
9538668,Q51933624
9544947,Q5112523
9560164,Q21934351
9569444,Q7175409
9570134,Q19947308
9573438,Q59139995
9602075,Q27525987
9627333,Q6232542
9633302,Q55443487
9647182,Q28501938
9651663,Q58996126
9654162,Q52621579
9675432,Q710574
9690156,Q17371095
9702133,Q5551940
9702628,Q20676403
9711190,Q45644241
9714662,Q37007074
9730622,Q4960527
9754173,Q22019962
9773141,Q47087197
9774404,Q6700022
9779116,Q27899007
9783770,Q54438328
9801216,Q4730799
9818359,Q1002180
9841446,Q27528494
9847000,Q2074328
9849611,Q55760588
9850482,Q42689166
9856441,Q23770430
9858225,Q49560631
9866463,Q5200660
9875223,Q56485476
9898148,Q21694036
9900573,Q6522849
9901498,Q59168966
9906300,Q56884666
9909607,Q55584108
9914381,Q22115261
9922898,Q58175988
9930150,Q42725945
9940393,Q7626352
9947680,Q23728366
9960038,Q16193483
9961699,Q32540134
9963427,Q28037474
9980386,Q27087833
9982194,Q6170645
9984850,Q57242766
9985772,Q7984028
9986935,Q59380085
10008571,Q20090240
10011615,Q16104447
10016452,Q12963838
10018392,Q23703828
10018612,Q42907322
10026211,Q48998539
10026798,Q33035228
10049261,Q21662292
10049962,Q2398559
10060010,Q4911279
10072613,Q17517205
10079832,Q7614830
10094313,Q16969199
10098431,Q5817728
10108623,Q53567646
10110674,Q11484087
10116038,Q35702985
10140124,Q44759726
10143785,Q4716662
10153441,Q12962678
10153473,Q28534104
10155809,Q53102070
10192236,Q56610823
10198115,Q6774860
10198140,Q6265295
10216520,Q33656883
10219382,Q30111880
10228731,Q26896992
10236896,Q12965207
10237160,Q59616641
10258096,Q13422172
10259558,Q26923679
10264582,Q20685318
10274992,Q7172092
10283381,Q27813777
10284199,Q41689879
10288906,Q5798229
10308181,Q17370918
10310995,Q4746894
10318520,Q37376349
10327241,Q27767470
10341474,Q16214078
10353535,Q59306405
10375407,Q6138519
10384132,Q24005928
10384590,Q11791053
10385076,Q47123704
10394835,Q18224476
10411640,Q56122157
10419867,Q22278920
10421373,Q26924897
10451894,Q58796967
10452617,Q42709726
10453945,Q21177367
10459672,Q56043297
10481543,Q47240977
10482477,Q7609698
10490852,Q12239915
10519376,Q6178306
10538999,Q42889601
10578229,Q16581619
10579756,Q27655886
10599564,Q5854163
10610079,Q12593790
10617692,Q17403099
10642289,Q21010757
10650869,Q12971420
10652267,Q17297604
10656779,Q58012035
10660576,Q6241465
10664404,Q51273570
10680614,Q47087219
10689006,Q16596438
10709573,Q20203058
10717975,Q7815697
10730876,Q16980635
10731673,Q22100911
10735348,Q7383860
10755080,Q26251726
10781168,Q4935208
10793769,Q21062507
10794774,Q55081266
10826376,Q7028619
10828384,Q23883296
10863260,Q40106498
10881907,Q47087318
10889931,Q28246058
10915304,Q19889136
10950720,Q6355494
10954252,Q27532048
10957640,Q10311935
10960647,Q24572524
10963649,Q3990700
10965833,Q5229379
10966605,Q7519186
10972601,Q5125209
10977882,Q4731693
10979666,Q16231643
10980017,Q16217213
10986551,Q12967369
10988170,Q4977156
11019360,Q19666703
11037486,Q8018223
11049048,Q30070509
11060787,Q20605316
11064556,Q5272617
11075353,Q47120535
11099088,Q20713698
11119011,Q27553576
11126694,Q47541548
11148535,Q7369442
11150798,Q26803659
11151225,Q21584771
11160937,Q51077562
11163921,Q20641567
11183352,Q3262601
11189574,Q56191918
11215611,Q17404078
11245206,Q42912754
11245883,Q3011308
11270630,Q24834048
11273247,Q4772224
11288783,Q47087207
11310091,Q41672141
11324012,Q51120247
11344436,Q26708474
11350797,Q7384512
11389703,Q27064192
11406601,Q47461851
11412306,Q12971456
11417355,Q17090194
11420810,Q3592392
11426106,Q7945409
11467506,Q6912720
11476902,Q22956879
11494175,Q17410423
11494860,Q20880770
11501179,Q45425726
11515521,Q53546717
11527872,Q10374205
11527894,Q53216999
11528415,Q5704400
11544937,Q28648800
11550562,Q27926005
11551094,Q55956051
11558137,Q39029564
11572197,Q25587556
11579286,Q45453911
11594845,Q56290316
11597644,Q4773111
11617200,Q53577373
11619487,Q24678770
11644705,Q50750897
11663761,Q7173740
11687856,Q45376370
11692362,Q58283301
11692581,Q26215354
11715085,Q5065867
11751168,Q23762587
11764174,Q6002858
11780757,Q47171627
11780834,Q16346009
11790370,Q56249812
11794999,Q15065616
11796672,Q51171371
11801884,Q17385859
11813790,Q59381058
11818316,Q28861551
11839225,Q52008274
11854616,Q3732193
11863245,Q28672365
11863274,Q56036804
11865314,Q23713467
11866939,Q56290868
11868471,Q44804309
11875312,Q28966110
11906304,Q28834854
11906610,Q55138420
11924082,Q7859944
11935615,Q4696023
11936389,Q56645373
11947946,Q6397727
11956236,Q3302514
11979764,Q54656012
11987044,Q5345014
11989778,Q22100034
12040186,Q7396712
12042258,Q28599798
12049906,Q4668146
12070396,Q5524856
12149615,Q42912821
12158748,Q53101342
12178031,Q16192618
12180781,Q16146158
12204979,Q51048580
12218127,Q4290819
12228020,Q41410366
12249300,Q19620561
12256867,Q3181966
12263854,Q12969814
12269558,Q50506015
12288616,Q5539608
12289132,Q21093142
12295544,Q16935068
12318462,Q59306047
12332218,Q54010309
12379701,Q6846695
12389564,Q5346709
12412239,Q5248453
12418823,Q41796368
12419185,Q58494429
12440258,Q58853730
12454812,Q16934983
12461547,Q19667373
12468170,Q56073454
12513592,Q27969255
12514913,Q55238049
12532806,Q17371252
12542258,Q7369601
12554392,Q45593441
12573141,Q45411765
12577726,Q55819214
12581571,Q55281198
12593514,Q21040275
12604936,Q44870765
12607921,Q58215519
12607946,Q27087995
12610178,Q29024518
12670272,Q16314211
12678877,Q5257761
12700346,Q7407755
12706753,Q16231530
12709707,Q50082869
12714571,Q30061623
12728021,Q16216195
12729231,Q6446585
12771320,Q15647061
12780623,Q5958338
12784021,Q29453174
12784937,Q7026774
12830330,Q48471933
12856208,Q21285209
12876630,Q55956024
12904763,Q59203738
12909599,Q7704788
12918604,Q46165188
12922211,Q7273450
12931880,Q52603474
12953961,Q58098476
12972813,Q58365100
12976052,Q53567427
12979625,Q19421757
13008643,Q30519511
13020360,Q42696071
13034369,Q51179355
13057090,Q55987981
13066058,Q12962534
13074055,Q58494857
13074080,Q5068702
13088119,Q43132095
13110003,Q54819945
13110038,Q10390263
13125430,Q7437469
13181313,Q11938850
13195579,Q45461479
13201696,Q23091474
13206575,Q51584372
13210534,Q56559138
13227756,Q59531366
13248133,Q19662242
13250665,Q57903233
13251500,Q14946829
13292719,Q22107327
13350399,Q4956840
13390421,Q59221655
13393467,Q7794063
13408491,Q6846182
13443669,Q45531007
13448735,Q17370947
13457525,Q37832532
13502594,Q17370929
13520535,Q47501267
13538014,Q58999983
13539602,Q456684
13597062,Q55081083
13629233,Q44370389
13630988,Q45699147
13666860,Q58174767
13667526,Q50573011
13686186,Q16206224
13688508,Q7347688
13691894,Q21520374
13712130,Q10298908
13712693,Q16211311
13715567,Q5372825
13760575,Q16213520
13765268,Q27527506
13795705,Q52247785
13795958,Q22101704
13813891,Q48778222
13828504,Q21997453
13833466,Q42605211
13838170,Q26923088
13838432,Q58339516
13845978,Q29912804
13860963,Q58145977
13866053,Q22278927
13876034,Q16204359
13895024,Q47046630
13900628,Q16196246
13903988,Q5180788
13930073,Q27527791
13940697,Q40756771
13982206,Q12967150
13988848,Q46629117
14013713,Q17488975
14027926,Q24039847
14038539,Q19385247
14089390,Q37373184
14105467,Q7148272
14117323,Q28124181
14137075,Q5668876
14137659,Q15096939
14145484,Q11916553
14170016,Q55138464
14184813,Q58174781
14191883,Q11813512
14192484,Q26214469
14194107,Q22113730
14207794,Q21872851
14214975,Q48699681
14227346,Q45688176
14239107,Q21066533
14240289,Q27042841
14261242,Q5180708
14290823,Q21063110
14308032,Q18044452
14320465,Q47714018
14328413,Q24248282
14350783,Q18589161
14374160,Q16194532
14374204,Q23770428
14376955,Q7586258
14402059,Q12962531
14421372,Q58640693
14435587,Q4924045
14442720,Q45601694
14445955,Q16210009
14468410,Q59203506
14468733,Q16106617
14475926,Q28167555
14502453,Q6771706
14535510,Q26262422
14538981,Q17371077
14573875,Q6768626
14576266,Q6003132
14596650,Q12963570
14616927,Q12967425
14639524,Q17541314
14639947,Q38324843
14659252,Q55091274
14662329,Q16241164
14680557,Q56486543
14730942,Q6504014
14743598,Q28839845
14755818,Q40395705
14762104,Q6759128
14764851,Q45369235
14769528,Q16223992
14775022,Q50345462
14805938,Q5550091
14811482,Q28843108
14814197,Q50505842
14829918,Q16846987
14848547,Q21329031
14849039,Q45633256
14850827,Q21167703
14851634,Q5216391
14883314,Q4911869
14927630,Q58370380
14947356,Q19564249
14950829,Q45466138
14967486,Q12967785
14989189,Q11897393
15076487,Q7679485
15095845,Q50874978
15131568,Q56223532
15146095,Q45525238
15158155,Q59209402
15188834,Q52150310
15191267,Q4896379
15197803,Q59431002
15211057,Q53567875
15221994,Q24055563
15243115,Q17411517
15245884,Q58008568
15255038,Q42233104
15279016,Q5660371
15291231,Q7329419
15301530,Q16301437
15314607,Q53506475
15336108,Q16729255
15339899,Q6788945
15358417,Q46997067
15377951,Q8051287
15391150,Q7491492
15406695,Q54301149
15426958,Q13571050
15450279,Q59179717
15459452,Q40084709
15461392,Q5349470
15464088,Q58282565
15466281,Q16599381
15488962,Q5258349
15496581,Q58797236
15534432,Q50435052
15558871,Q16928066
15588266,Q26210719
15591579,Q48976711
15592230,Q52889970
15609180,Q28222622
15617899,Q47509356
15642486,Q12964235
15644170,Q10270743
15692946,Q37382978
15709675,Q21063607
15716052,Q4799405
15774092,Q16251339
15779010,Q6810690
15787246,Q51295601
15794183,Q4126101
15819623,Q12971401
15823148,Q16337041
15826726,Q52593484
15897911,Q20685543
15909342,Q45384460
15914911,Q47452507
15952879,Q19731902
15968609,Q55608884
15983163,Q59204888
15994591,Q4864816
16022591,Q23887613
16023519,Q51634967
16030950,Q6369932
16051152,Q16664482
16051972,Q6108632
16059935,Q47308167
16068236,Q5112175
16069016,Q17403970
16077397,Q3860101
16096724,Q57130835
16109446,Q23303382
16120344,Q5238761
16122157,Q28445560
16136918,Q47503003
16145621,Q3848528
16164927,Q5664440
16169441,Q26857010
16196100,Q7000757
16224135,Q20029939
16244649,Q7324538
16245545,Q57313582
16256030,Q1164964
16258284,Q16193632
16281201,Q5300721
16281511,Q5658065
16293484,Q16215060
16304556,Q17622685
16331281,Q7143682
16340784,Q23829642
16378294,Q7356379
16378713,Q52106759
16381626,Q7614339
16396145,Q50305395
16399342,Q38445272
16400702,Q58494788
16458180,Q16236581
16463857,Q16546917
16468297,Q19826053
16518284,Q42704563
16518817,Q18720319
16519968,Q23870823
16561497,Q53112922
16594670,Q3850067
16606349,Q54358063
16613732,Q56752504
16616172,Q7635802
16683586,Q42573210
16691461,Q45620325
16733629,Q47191492
16740106,Q5006857
16790442,Q43302437
16795501,Q39087598
16808675,Q55286373
16816899,Q19733904
16817175,Q45420757
16846060,Q27057923
16846699,Q56850321
16848474,Q55584419
16852845,Q4775850
16869444,Q6380276
16873017,Q54896115
16933169,Q16666776
16959685,Q24052870
16964987,Q6292350
16974606,Q42358656
17001809,Q32028721
17006649,Q6499400
17025613,Q5125200
17029893,Q24006210
17043530,Q6828052
17069471,Q55183481
17070145,Q6763144
17087741,Q6274677
17118557,Q24060941
17142496,Q37605686
17151615,Q15871919
17153371,Q28530169
17154651,Q6107490
17158767,Q16543303
17165979,Q5082426
17187044,Q19600519
17194492,Q15983281
17195965,Q59202668
17198951,Q8064815
17237830,Q5486581
17258377,Q54860680
17260985,Q55433671
17310645,Q2972233
17320705,Q4934238
17321119,Q52833729
17348942,Q19908924
17368541,Q3816592
17374160,Q52151081
17417487,Q54820915
17457295,Q24067734
17481555,Q5042157
17505458,Q6026770
17505474,Q21288871
17532156,Q4772351
17544684,Q46552797
17564952,Q7792987
17736097,Q49082469
17745808,Q2829697
17772314,Q29571054
17772778,Q28006682
17776352,Q56100103
17789087,Q41964707
17796337,Q17129575
17796621,Q5236273
17801185,Q25433888
17840141,Q21997842
17887926,Q23770380
17893318,Q24450979
17915609,Q53855854
17990958,Q5221628
18001104,Q12965438
18011800,Q58340828
18043678,Q57977735
18050174,Q31664668
18075246,Q56248790
18077968,Q56741518
18102464,Q57283141
18127968,Q37629312
18131152,Q51052719
18131997,Q17659326
18159109,Q51711965
18196097,Q6183612
18221100,Q6696352
18227511,Q35703269
18229917,Q52818842
18236924,Q57048830
18239289,Q42710693
18261202,Q44070775
18266928,Q5066194
18279870,Q6490269
18286620,Q12002936
18330807,Q51697427
18362207,Q56254219
18372570,Q26251193
18387344,Q21565040
18391086,Q10270796
18395998,Q18149235
18411920,Q7176659
18417734,Q54731868
18455681,Q20534054
18461369,Q57895117
18465427,Q22277765
18468779,Q59583352
18553826,Q11073087
18584895,Q27524568
18617505,Q6176388
18635727,Q29846751
18656978,Q18389593
18665667,Q57012327
18711791,Q7931850
18740139,Q27971110
18761071,Q6757491
18797849,Q18705103
18803846,Q18043688
18805700,Q48391964
18858003,Q5112052
18886123,Q45373983
18890972,Q53952802
18919200,Q16578200
18944760,Q10313971
18959530,Q39700559
18963376,Q7364860
18980658,Q7407214
18991915,Q28053179
19005679,Q6792631
19029860,Q6171894
19088360,Q28450982
19096988,Q6386886
19107760,Q21543135
19146270,Q4719928
19146319,Q2849337
19152934,Q45361630
19180798,Q45538741
19239899,Q16728652
19242798,Q47143723
19268842,Q58437036
19294922,Q55739845
19337220,Q5585047
19351921,Q28408312
19359854,Q17612400
19377299,Q52768012
19397377,Q27063354
19450309,Q57197996
19450850,Q57082123
19475569,Q18818270
19498907,Q54997574
19512728,Q56283982
19549942,Q24572251
19579560,Q53554188
19648422,Q21662893
19743216,Q27995835
19743242,Q38322394
19770020,Q17371057
19812730,Q20727714
19822585,Q47541834
19836755,Q12961536
19895415,Q58228981
19913139,Q26703561
19917101,Q57293446
19946771,Q56473859
19971632,Q52834984
19980139,Q16107041
20007615,Q5979915
20018405,Q21621868
20018656,Q24284327
20057519,Q44480485
20059745,Q26997182
20069347,Q28540585
20107764,Q6548160
20153135,Q26703626
20204215,Q18223105
20214721,Q59387166
20240900,Q5181391
20252040,Q28024924
20272444,Q59209400
20273757,Q6818939
20276021,Q5427804
20328626,Q12967796
20341297,Q24809944
20350225,Q18350542
20357204,Q5645537
20365300,Q16728655
20407736,Q27576460
20419093,Q51921043
20434769,Q56525500
20454026,Q45359624
20480150,Q12962142
20522461,Q24238269
20533238,Q24691620
20535214,Q18685553
20563189,Q58303042
20616268,Q5261944
20620736,Q37828513
20651966,Q24002221
20671130,Q17486540
20704246,Q28510577
20725777,Q18157107
20734423,Q16732013
20735603,Q24006400
20823393,Q56273288
20825405,Q5678281
20839375,Q17371205
20857641,Q52671889
20864297,Q21552654
20872732,Q5335927
20882872,Q56640178
20895888,Q27975651
20915302,Q6255873
20924203,Q47539954
20948866,Q39061151
20967147,Q25352429
20974850,Q6184207
21036723,Q45357783
21105646,Q5106537
21109124,Q10900309
21142304,Q16186538
21172519,Q16981624
21237362,Q30500937
21309328,Q5606305
