,qids
7499990,Q56044181
7524275,Q18823043
7525685,Q5829727
7527905,Q4497082
7532764,Q6069686
7546100,Q6287087
7553680,Q59381058
7565418,Q16928066
7582247,Q5919775
7582487,Q55214383
7586490,Q4933230
7596173,Q26844437
7610008,Q47295201
7619114,Q52833729
7632145,Q58888833
7644062,Q23882299
7659690,Q6173977
7663434,Q22107889
7668254,Q4768897
7670704,Q19620561
7686155,Q24565816
7696273,Q41761802
7719130,Q45418796
7723325,Q56223638
7738745,Q56249812
7738822,Q33190170
7745517,Q19267228
7755500,Q52610369
7757278,Q45463116
7774493,Q17612839
7781566,Q16199647
7790798,Q59575421
7805787,Q8001720
7821095,Q45625947
7879369,Q30595252
7880272,Q7648818
7888232,Q50776870
7893830,Q16567832
7900183,Q29951631
7900386,Q58870126
7906135,Q18398184
7912784,Q16732712
7916671,Q6780573
7922546,Q6750839
7927196,Q45384553
7941918,Q59209402
7945537,Q39050835
7960932,Q53102070
7967705,Q45438747
7988288,Q24235963
7996469,Q38800318
8000028,Q28846595
8014604,Q4945276
8042491,Q16575919
8050200,Q13551334
8050445,Q7364897
8085539,Q16221550
8098494,Q28860670
8107930,Q45567725
8108256,Q58096918
8113684,Q55092447
8138971,Q16195573
8168514,Q54307424
8175948,Q12514128
8185249,Q6763144
8196801,Q12963626
8201467,Q18684719
8205601,Q12961544
8213444,Q45406606
8213455,Q17561493
8226921,Q6302597
8228349,Q6121774
8236278,Q5236200
8244237,Q18685553
8251656,Q47164711
8265712,Q6388068
8297254,Q27528494
8307907,Q6253630
8323472,Q4792180
8336549,Q57242022
8359644,Q58797236
8366060,Q45525238
8366187,Q11855719
8371088,Q45425929
8393490,Q16297670
8399479,Q57585566
8401530,Q17579881
8426420,Q7245618
8444695,Q5217600
8466238,Q16501883
8476052,Q47090396
8492398,Q7704216
8503060,Q22279240
8504636,Q59179590
8526980,Q5221628
8538971,Q1111566
8544286,Q50560502
8547323,Q51637515
8548037,Q7615381
8562136,Q7342199
8562577,Q5074740
8564234,Q17385730
8597006,Q45392033
8597430,Q58918456
8618359,Q39700559
8628161,Q53869510
8645763,Q37996574
8665876,Q47212143
8755931,Q37661683
8766367,Q11463183
8772436,Q4717897
8778655,Q19977323
8782779,Q41674555
8784468,Q7859944
8787795,Q7143682
8792302,Q41776238
8803086,Q16192800
8846727,Q21592126
8849768,Q24851669
8852736,Q27662322
8857143,Q7914686
8859136,Q26714977
8870864,Q22349938
8872675,Q30123059
8884315,Q39487073
8889490,Q28839626
8892831,Q48790821
8905622,Q56273288
8926460,Q19864283
8962074,Q43394079
8968732,Q12961410
8991414,Q16499869
8995471,Q58340828
9037060,Q58812883
9059193,Q57245192
9059819,Q47086693
9065052,Q7175515
9067196,Q6485383
9073161,Q56807901
9079616,Q55356814
9082176,Q15991642
9084057,Q11309455
9089481,Q50772749
9090010,Q10383223
9108652,Q5539608
9116164,Q15059457
9139507,Q55640133
9146451,Q11113829
9158285,Q59168966
9176267,Q47048805
9188939,Q44573086
9198860,Q5111645
9221238,Q6764985
9247963,Q45379484
9248102,Q41451736
9266237,Q40754630
9273403,Q22003377
9277448,Q59554402
9291274,Q21872653
9301323,Q7149901
9305013,Q11767346
9312676,Q22908211
9316940,Q29347612
9328180,Q3817641
9348820,Q51300638
9359427,Q27916458
9372708,Q58324134
9400470,Q55235714
9411735,Q52004904
9423545,Q55126339
9488138,Q35363545
9503670,Q5039027
9507605,Q19864332
9508461,Q28317057
9514243,Q5920648
9515503,Q45701187
9520337,Q16984133
9524581,Q50419447
9549617,Q11709657
9575312,Q4751253
9578372,Q5387427
9586482,Q47087206
9610726,Q16203149
9619544,Q6933357
9635525,Q58217491
9646042,Q26263316
9660240,Q12962850
9667507,Q24852386
9697228,Q51879576
9724504,Q47199194
9725901,Q18719331
9740178,Q29467364
9762236,Q40476365
9763425,Q24042108
9767739,Q5115432
9787893,Q21005777
9814800,Q7631250
9820616,Q30278116
9830554,Q7815273
9835303,Q27441055
9838379,Q41672141
9850143,Q12962514
9852431,Q31213382
9854678,Q7145515
9877817,Q21066570
9878613,Q25345794
9907209,Q23770420
9922166,Q5486581
9956644,Q53764796
9973636,Q18921567
9977701,Q21548701
9995520,Q22957071
9995900,Q3592392
9997047,Q21062307
9997735,Q55434607
10004871,Q57080943
10025402,Q29946266
10028210,Q4859000
10048470,Q27662941
10057361,Q45391654
10086515,Q47493013
10133435,Q7384662
10154459,Q47546073
10191440,Q24579573
10198140,Q20779741
10201093,Q37994835
10205743,Q33135191
10205898,Q27835275
10214852,Q57040203
10233938,Q5216684
10237023,Q16941123
10251451,Q27063354
10260242,Q27915135
10264113,Q5525638
10277152,Q6174859
10304620,Q22108246
10344043,Q43252447
10344581,Q29570382
10344900,Q50316494
10374758,Q52891934
10381106,Q5335410
10403903,Q28464246
10408419,Q56249832
10411252,Q6832570
10416201,Q6298748
10455527,Q52150956
10465924,Q27789522
10471642,Q36681856
10479108,Q5719411
10486556,Q53955602
10500453,Q28024924
10510593,Q7819180
10515856,Q58478808
10517780,Q56248485
10536841,Q21662985
10542820,Q47738851
10544171,Q18062144
10556642,Q30235543
10585174,Q5108321
10597532,Q45416570
10615772,Q45390125
10619880,Q48814195
10649439,Q5068702
10650229,Q45481286
10653789,Q18631306
10695667,Q20657612
10702774,Q45434953
10713474,Q4977809
10713910,Q21405543
10721460,Q21243131
10724377,Q45417545
10759631,Q47164588
10762650,Q22278979
10769705,Q27541551
10771310,Q21872704
10776573,Q7608401
10836525,Q6109403
10838195,Q12971408
10846713,Q57314275
10858131,Q55264881
10865894,Q22077957
10879380,Q57444901
10885972,Q45466138
10890840,Q20744183
10896236,Q23771864
10905490,Q59268391
10973857,Q56690598
10976147,Q17371079
11007957,Q5346709
11065654,Q56923675
11098164,Q22102209
11106748,Q56809044
11139236,Q53952802
11141584,Q19880188
11177316,Q45417764
11183864,Q57433432
11193317,Q20684318
11205917,Q16628265
11215517,Q6116872
11245594,Q10314711
11278045,Q12967369
11317841,Q55080977
11331305,Q5233484
11332736,Q50379388
11380053,Q39061151
11381256,Q32998798
11383244,Q4708149
11384683,Q52016069
11396651,Q26966446
11426057,Q22018405
11429410,Q7344563
11439948,Q54166056
11466790,Q7408664
11489020,Q17371282
11501360,Q22279777
11502034,Q27524468
11581127,Q34980946
11608478,Q29551860
11661758,Q40992404
11695056,Q12963555
11703997,Q24950237
11711634,Q6139046
11729754,Q38463922
11738413,Q55464999
11739494,Q29452892
11745629,Q17022859
11753166,Q20684502
11754123,Q57997675
11755137,Q12965239
11777402,Q5637555
11786462,Q21511707
11797363,Q45485032
11817704,Q7343311
11835811,Q38172152
11853017,Q8726837
11853385,Q52818842
11855776,Q28024883
11857946,Q27975651
11944293,Q55759677
11958054,Q17488211
11965078,Q17379992
11965812,Q6165088
11982169,Q17370951
12015053,Q21005165
12025566,Q27733937
12061551,Q4878845
12073854,Q28124181
12085974,Q7147255
12097540,Q4317792
12101141,Q57410311
12117315,Q4821265
12124488,Q3099582
12144875,Q45755126
12177671,Q3183350
12182754,Q4931670
12212140,Q42562126
12221605,Q45518363
12240097,Q4801692
12243891,Q5799799
12244475,Q59252944
12244843,Q28968040
12265611,Q30070509
12268837,Q59304514
12294482,Q17306360
12296770,Q27916501
12322548,Q50409097
12324354,Q16886321
12344538,Q6929475
12359877,Q4665562
12368638,Q51993351
12403687,Q5524856
12441245,Q27063998
12444603,Q16193069
12445847,Q25209260
12475549,Q58494714
12481259,Q24190912
12524935,Q7399329
12549567,Q8982840
12555310,Q54281022
12566328,Q16215233
12602541,Q24950482
12613848,Q12964244
12711085,Q19362159
12724467,Q57016713
12770213,Q16193632
12816504,Q5344575
12888785,Q27662570
12921253,Q17194287
12960221,Q25476803
12996519,Q6767652
13020659,Q16051714
13023027,Q5217961
13025589,Q7626746
13042714,Q19376382
13071261,Q28500550
13074230,Q55819855
13157769,Q22236562
13168372,Q59139005
13191633,Q7283583
13204514,Q22958565
13264084,Q30110153
13288986,Q25768275
13296478,Q21064611
13302787,Q17371294
13318029,Q21603970
13330288,Q45750865
13364610,Q22277702
13403159,Q29570909
13421373,Q5129268
13449001,Q6509848
13522914,Q16729697
13538125,Q56640215
13539544,Q50843991
13557988,Q25189191
13569287,Q4668146
13661021,Q5220439
13665231,Q6757646
13669313,Q25756280
13677327,Q45355625
13678282,Q51136319
13718168,Q5524715
13753401,Q39986904
13822594,Q6260231
